Date,nifty,gold,sensex,platinum,taiwan_50,nyse,nasdaq,nikkie,palladium,silver,jpy_index,djia,ftse_100,usdinr,dax,shanghai,kospi,crude,cac_40,hang_seng,straits_times_index,dollar_index,euro_index
2000-01-04,0.02920487375957794,,0.021562349421686357,,,-0.03229023210562417,-0.055543855827069846,,,,-0.01671365967999462,-0.03166189742460932,,-0.00023030861354226428,-0.024265416042045695,,,,-0.0414626768310921,-0.017087324981576966,-0.0204379505524712,0.0018958291758131884,0.007264411111858563
2000-01-05,-0.026179288460364977,-0.0022911526260135148,-0.024405346193141192,-0.028523084360647842,0.010657165207758938,0.0035560625438767835,-0.006189625521248508,-0.02422319587683124,-0.008599230595157173,-0.019348837209302285,-0.010675418897909744,0.011347620909446448,-0.019502242757917163,0.0006910850034554512,-0.012886085365761106,0.0023535769392124214,-0.06867540413959815,-0.025048923679060687,-0.033906791583950796,-0.07181598800431087,-0.05498488231923004,-0.000298775022408138,0.0010684474123539005
2000-01-06,0.013660859756861734,-0.0022964140611198636,0.012045921224565942,-0.019656631002736943,0.008153792089601299,0.010417214210944822,-0.03879005761384792,-0.020184926021501834,-0.006391234877881788,-0.019730601403908133,-0.01278111468082143,0.01174175335125451,-0.013571199069753181,-0.0002302025782688308,-0.004175593311053194,0.038491005050791664,-0.025874218045036534,-0.005218787635487716,-0.005399930653137972,-0.043763054768500696,-0.01330807225338041,0.0026897788404065576,-0.0016009605763458682
2000-01-07,-0.002658259149357044,0.0017705382436260626,-0.0013003709285017665,0.005076142131979695,-0.008581006788813903,0.02369548702091107,0.041718426778781466,0.0013837310872196096,0.019756489777165095,0.005419005225469236,0.0043862752033958586,0.023930758088738513,0.008934110931877461,-0.00023025558369785886,0.047265448839522335,0.035971419593699094,-0.012635435422933198,-0.022598870056497265,0.01642168690173226,0.016656547791885516,0.01984986499718123,0.001490312965722717,0.0012694594775173793
2000-01-10,0.012180003719085161,-0.0007069635913750041,0.019191131927719887,0.006313131313131313,0.029069116734328538,0.006739658120546654,0.04302507069968222,0.018070004468651066,0.018134715025906762,-0.0009624639076034649,0.0029935901951117236,0.004304584034853277,0.01581908744311887,0.0,0.021318515372454695,0.01879862851114334,0.040678859431824206,0.01857968620974413,0.019226985293188552,0.028729812535701327,0.011487755814533372,0.0018849206349206124,-0.003136260509809337
2000-01-11,-0.03701889218898315,0.006013441811107141,-0.04024543390372919,-0.0012547051442910915,-0.019287895766044835,-0.00935449015140488,-0.03172604187501698,0.017749274990261524,-0.005642217059409252,0.0009633911368015414,-0.01358896028652693,-0.0052798949205855724,-0.013438866776639403,0.0006909258406264656,-0.004948364888123987,-0.04228177929079478,-0.0059863862890482235,0.04458856911228203,-0.0057065737178806425,0.0008770712131345917,-0.009853390749810995,-0.004257847311614938,0.004618783051074544
2000-01-12,0.03325914149443558,-0.0024613220815752064,0.03679927496554191,0.011055276381909491,0.024377648557246806,-0.0011705953849464941,-0.018150102392386003,-0.009203794828050834,0.006341789052069477,-0.010009624639076122,0.0012103089847642567,0.003474906829060646,0.0021322615778736516,0.0,0.0031286051151823546,-0.028220411142196807,-0.02682074327698129,0.019790454016298083,-0.0055932595878087675,-0.009324112191954384,0.007411711001369519,0.0005966587112172063,-0.0027318763326227677
2000-01-13,-0.0020925652387985376,0.004934790271413586,-0.008446241258741279,0.00621272365805169,-0.004096384224655851,0.010376035501596307,0.02784141381083736,0.008345371041610813,-0.011608623548922056,0.0019443904335990669,0.0011732916162980305,0.0027096986434191786,-0.00019899583639483557,0.0,0.006244927894734437,-0.009443540423638007,-0.004146553439231041,0.015601217656012181,0.009089117778772911,-0.005103664201804783,-0.013692761455947446,0.003776585171933964,-0.0037415647758400074
2000-01-14,0.0008326137905513192,-0.0007015082427220114,0.00485782817430158,0.013583600889108422,-0.009217991499024476,0.004933692151616487,0.02705441460018547,0.0065447938198795,-0.013422818791946308,-0.0005821851348728013,0.008700593060833288,0.012139107611548587,0.019398300543519837,0.0,0.03123068208936781,-0.01094465193339147,-0.003175437674149605,0.016860247283626797,0.027373234586135123,-0.005871817832928187,-0.0007476026596277705,0.007128712871287118,-0.008248943732814823
2000-01-17,-0.006871052226159353,0.008248508248508328,-0.012282340297591001,0.006457115009746534,0.03238193819514947,-0.0045011414683280414,0.008185971896552144,0.025356934674294652,-0.002607709750566842,0.0014563106796116505,0.010843543162934741,-0.006922289516335378,0.0016971553873419516,0.0016110471806674402,0.011944426631275686,0.0173758739397381,0.03717181945719018,0.01215917464996309,0.009562086172815641,0.002084646961176644,-0.021103183659139168,0.0032441997640581823,-0.0008114687584528304
