Date,nifty,gold,sensex,platinum,taiwan_50,nyse,nasdaq,nikkie,palladium,silver,jpy_index,djia,ftse_100,usdinr,dax,shanghai,kospi,crude,cac_40,hang_seng,straits_times_index,dollar_index,euro_index
2000-01-03,1592.2,285.1,5375.11,415.7,8922.03,6762.109863,4131.15,19008.01,451.95,525.7,294.37,11357.5,6379.8,43.42,6750.76,1433.33,941.67,27.32,5917.37,17369.6,2582.94,100.22,148.67
2000-01-04,1638.7,283.7,5491.01,413.7,8756.55,6543.759765999999,3901.69,19002.86,441.9,537.5,289.45,10997.9,6665.9,43.41,6586.95,1406.37,1059.04,25.55,5672.02,17072.8,2530.15,100.41,149.75
2000-01-05,1595.8,283.04999999999995,5357,401.9,8849.87,6567.029785,3877.54,18542.55,438.1,527.1,286.36,11122.7,6535.9,43.44,6502.07,1409.68,986.31,24.91,5479.7,15846.7,2391.03,100.38,149.91
2000-01-06,1617.6,282.4,5421.53,394,8922.03,6635.439941,3727.13,18168.27,435.3,516.7,282.7,11253.3,6447.2,43.43,6474.92,1463.94,960.79,24.78,5450.11,15153.2,2359.21,100.65,149.67
2000-01-07,1613.3,282.9,5414.48,396,8845.47,6792.669922,3882.62,18193.41,443.9,519.5,283.94,11522.6,6504.8,43.42,6780.96,1516.6,948.65,24.22,5539.61,15405.6,2406.04,100.8,149.86
2000-01-10,1632.95,282.7,5518.39,398.5,9102.6,6838.450195,4049.67,18522.165,451.95,519,284.79,11572.2,6607.7,43.42,6925.52,1545.11,987.24,24.67,5646.12,15848.2,2433.68,100.99,149.39
2000-01-11,1572.5,284.4,5296.3,398,8927.03,6774.47998,3921.19,18850.92,449.4,519.5,280.92,11511.1,6518.9,43.45,6891.25,1479.78,981.33,25.77,5613.9,15862.1,2409.7,100.56,150.08
2000-01-12,1624.8,283.7,5491.2,402.4,9144.65,6766.549805,3850.02,18677.42,452.25,514.3,281.26,11551.1,6532.8,43.45,6912.81,1438.02,955.01,26.28,5582.5,15714.2,2427.56,100.62,149.67
2000-01-13,1621.4,285.1,5444.82,404.9,9107.19,6836.759765999999,3957.21,18833.29,447,515.3,281.59,11582.4,6531.5,43.45,6955.98,1424.44,951.05,26.69,5633.24,15634,2394.32,101,149.11
2000-01-14,1622.75,284.9,5471.27,410.4,9023.24,6870.490234000001,4064.27,18956.55,441,515,284.04,11723,6658.2,43.45,7173.22,1408.85,948.03,27.14,5787.44,15542.2,2392.53,101.72,147.88
2000-01-17,1611.6,287.25,5404.07,413.04999999999995,9315.43,6839.565185500001,4097.54,19437.23,439.85,515.75,287.12,11641.85,6669.5,43.52,7258.9,1433.33,983.27,27.47,5842.78,15574.6,2342.04,102.05,147.76
2000-01-18,1606.7,289.6,5464.51,415.7,9250.19,6808.640137,4130.81,19196.57,438.7,516.5,284.13,11560.7,6504.6,43.55,7072.12,1426.62,981.53,27.8,5672.95,15789.2,2319.77,101.86,147.82
2000-01-19,1634.85,290.3,5478.24,428.2,9151.44,6823.970215,4151.29,18897.75,442.75,517.3,284.25,11489.4,6445.4,43.48,7091.04,1440.72,938.78,27.93,5649.46,15275.3,2254.87,101.76,147.45
2000-01-20,1601.1,289.3,5355.8,423.5,9136.95,6772.580078,4189.51,19008.01,451.7,525.7,283.16,11351.3,6348.7,43.5,7112.66,1466.86,945.9,27.97,5709.74,15215.3,2315.53,101.36,147.4
2000-01-21,1620.6,289.7,5423.05,427,9255.94,6762.75,4235.4,18878.09,457.1,526,286.21,11251.7,6346.3,43.5,6992.75,1465.08,925.16,28.2,5681.32,15108.4,2278.48,101.76,146.72
2000-01-24,1613.6,288.1,5458.06,436,9387.07,6611.120117,4096.08,19056.71,470.25,529.3,283.18,11008.2,6379.8,43.6,6931.99,1477.34,926.77,27.83,5690.86,15167.5,2264.64,102.2,146.15
2000-01-25,1586.4,286.6,5367.79,441.9,9372.37,6606.779785,4167.41,18895.53,479,531.5,284.1,11029.9,6274.1,43.5,6809.64,1476.51,891.22,28.28,5597.5,15103,2238.83,102.41,146.16
2000-01-27,1603.9,289.9,5369.1,445.6,9628.98,6627.189941,4039.56,19209.72,483,541.5,287.91,11028,6441,43.49,7126.13,1506.77,909.23,27.32,5688.35,15917.8,2305.72,103.17,144.75
2000-01-28,1599.1,286,5335.8,453.8,9696.91,6469.109863000001,3887.07,19434.78,485.9,532.7,285.1,10738.9,6375.6,43.55,7066.6,1535,941.67,27.22,5731.05,16185.9,2284.91,104.48,143.92
2000-01-31,1546.2,286.2,5205.29,455,9744.89,6574.009765999999,3940.35,19539.7,484.7,531.7,285.55,10940.5,6268.5,43.55,6835.6,1547.6309090909092,943.88,27.64,5659.81,15532.3,2230.28,105.13,143.66
2000-02-01,1549.5,285.4,5215.54,452.9,9856.39,6606.890136999999,4051.98,19423.38,492.55,525.3,283.94,11041,6290.9,43.59,7050.46,1560.2618181818182,928.75,28.22,5773.42,15653.9,2230.39,104.92,143.78
2000-02-02,1588,287.7,5304.92,466.2,9881.805,6618.419922,4073.96,19578.91,502.25,524,283.11,11003.2,6302.8,43.55,7171.95,1572.8927272727274,943.59,27.55,5946.86,15789.8,2271.4,104.79,144.85
2000-02-03,1597.9,289.9,5340.19,474.8,9907.22,6657.540039,4210.98,19786.42,514.05,528.8,283.56,11013.4,6324.3,43.56,7354.26,1585.5236363636363,950.22,28.03,6149.67,15968.1,2249.33,103.8,146.69
2000-02-04,1599.75,313,5313.59,479.5,9932.634999999998,6628.669922,4244.14,19763.13,525,557.2,285.84,10963.8,6185,43.55,7444.61,1598.1545454545455,961.675,28.82,6275.72,16054.966666666667,2258.91,104.29,145.88
2000-02-07,1636.6,304.5,5474,474.3,9958.05,6596.319824,4321.77,19945.43,540.9,528,281.76,10905.8,6118.6,43.58,7296.32,1610.7854545454545,973.13,28.45,6203.58,16141.833333333334,2252.355,104.64,145.72
2000-02-08,1662.75,301.7,5610.56,498.5,9983.465,6651.299805,4427.5,19868.88,579.8,534,278.75,10957.6,6285.8,43.6,7549.88,1623.4163636363637,961.22,28.02,6297.66,16228.7,2245.8,104.22,146.04
2000-02-09,1689.65,308.6,5649.1,529.6,10008.88,6523.779785,4363.24,20007.77,590.2,543,278.88,10699.2,6315.4,43.52,7629.11,1636.0472727272727,976.05,28.77,6271.6,16819.5,2227.32,103.68,146.72
2000-02-10,1711.2,318.7,5789.04,517.9,10057.67,6496.819824,4485.63,19710.02,580,543,279.47,10643.6,6279.8,43.56,7709.27,1648.6781818181819,966.18,29.43,6207.52,16845.2,2225.3,104.13,146.08
2000-02-11,1756,313.6,5933.56,526.4,10128.67,6391.399902,4395.45,19633.239999999998,598.85,535,281.2,10425.2,6193.3,43.56,7611.55,1661.309090909091,953.22,29.44,6287.01,17380.3,2234.92,104.19,146.56
2000-02-14,1744.5,311,5924.31,517.2,9971.45,6398.060059,4418.55,19556.46,605.5,527,282.06,10519.8,6068.6,43.58,7644.8,1673.94,910.87,30.25,6268.32,17189,2236.16,104.72,145.89
2000-02-15,1702.55,304.1,5803.19,527.9,9957.74,6459.279785,4420.77,19367.83,655,526,280.92,10718.1,6005.2,43.59,7396.13,1670.67,879.7,30.06,6092.63,16688.2,2199.36,104.69,146.12
2000-02-16,1711.1,305,5725.5,542.4,10064.49,6396.790039,4427.65,19599.18,711.15,530,278.73,10561.4,6147.4,43.55,7490.32,1693.11,879.5,30.05,6046.27,17043.4,2212.32,104.28,146.12
2000-02-17,1742.1,303.8,5835.15,529.4,10202.2,6357.560059,4548.92,19791.4,705.55,526,275.49,10514.6,6209.3,43.53,7580.53,1640.65,897.52,29.46,6154.96,16981.2,2230.05,104.27,146.49
2000-02-18,1717.8,307.3,5721.65,503.2,10096.38,6203.290039,4411.74,19789.03,693.25,528,275.59,10219.5,6165,43.6,7573.78,1668.09,897.52,29.51,6062.72,16599.2,2177.36,104.63,146.57
2000-02-21,1753.5,307.5,5876.89,506.25,9912.67,6221.5300295,4396.93,19587.36,755.025,528.5,274.25,10262.15,6081.6,43.582,7590.53,1685.42,845.32,29.215000000000003,5967.28,16322.4,2115.85,104.58,146.74
2000-02-22,1739.05,307.7,5883.33,509.3,9731.93,6239.77002,4382.12,19390.58,816.8,529,273.63,10304.8,6014.7,43.55,7607.94,1632.29,850.02,28.92,5963.31,16255.2,2106.62,103.28,148.46
2000-02-23,1696.4,302.4,5642.46,471.9,9642.26,6224.02002,4550.33,19519.55,713,526,273.34,10225.7,6144.1,43.58,7698.97,1594.93,880.67,29.39,6031.25,16376.8,2137.7,103.53,148.58
2000-02-24,1732,300.9,5810.17,468,9599.17,6170.509765999999,4617.65,19571.44,693.4,517,274.44,10092.6,6086.7,43.55,7640.53,1634.31,867.37,29.97,6078.78,17058.7,2123.67,104.01,147.63
2000-02-25,1710.45,294.6,5623.08,452.1,9432.49,6094.910156,4590.5,19817.88,686,509,278.51,9862.12,6198,43.6,7738.68,1631.58,864.76,30.35,6188.64,17201,2140.4,105.26,145.34
2000-02-28,1722.55,294.2,5740.69,465.1,9434.215,6177.169922,4577.85,19720.1,718.7,511,280.22,10038.7,6099.6,43.53,7587.13,1704.85,819.01,30.13,6102.73,16984.4,2118.65,105.27,144.55
2000-02-29,1654.8,294.2,5446.98,471.7,9435.94,6266.419922,4696.69,19959.52,710,511,280.36,10128.3,6232.6,43.55,7644.55,1714.58,828.38,30.43,6190.96,17169.4,2120.5,105.92,144.63
2000-03-01,1712.7,293.3,5642.12,467.2,9689.1,6338.740234000001,4784.08,20081.67,682.9,513,287.24,10137.9,6364.9,43.55,7727.93,1697.74,861.52,31.77,6256.32,16843.6,2114.05,104.89,145.04
2000-03-02,1696.55,289.7,5528.31,452.5,9543.82,6360.100098,4754.51,20065.11,658.9,506,287.41,10164.9,6432.1,43.5,7945.77,1713.01,894.66,31.69,6477.55,16936.8,2110.17,105.65,144.33
2000-03-03,1656,290.3,5378.27,463.5,9588.03,6454.950195,4914.79,19927.54,650,515,287.61,10367.2,6487.5,43.55,7960.03,1738.02,894.83,31.51,6514.11,17285.2,2117.03,106,143.81
2000-03-06,1688.5,289.4,5520.69,464.1,9367.91,6386.740234000001,4904.85,19796.35,650,511,288.4,10170.5,6567.8,43.55,7975.78,1681.08,909.33,32.18,6545.98,17758.8,2119.97,106.16,143.96
2000-03-07,1702.75,293.7,5589.85,469,9380.07,6223.379883,4847.84,19942.75,665.5,512,291.56,9796.03,6466.5,43.5,8064.97,1691.29,907.34,34.13,6441.85,17865.4,2091.31,106.09,143.25
2000-03-08,1666.35,290.4,5511.42,468.2,9389.49,6251.509765999999,4897.26,19766.8,704.7,512,288.58,9856.53,6411.2,43.53,7987,1726.03,915.24,31.26,6344.97,17951.4,2072.58,105.93,143.65
2000-03-09,1646.25,292.7,5328.79,468.5,9587.27,6375.959961,5046.86,19662.33,687,514,289.72,10010.7,6532.1,43.53,7949.15,1732.35,884.59,31.69,6423.43,17637,2082.29,105.37,144.37
2000-03-10,1602.75,290,5301.78,470.7,9429.6,6337.259765999999,5048.62,19750.4,700,511,291.68,9928.82,6568.7,43.5,7975.95,1705.05,891.36,31.76,6510.28,17831.9,2096.24,105.71,144.11
2000-03-13,1560.7,291.5,5129.22,477,8811.95,6287.25,4907.24,19189.93,685,511,292.87,9947.13,6466.9,43.55,7693.85,1728.88,854.66,32.02,6336.93,17096.7,2042.66,105.5,144.11
2000-03-14,1567.05,289.7,5175.71,478.1,8835.58,6221.899902,4706.63,19141.84,690,513,294.01,9811.24,6487.1,43.54,7650.05,1685.35,846.74,31.69,6350.35,16929.2,2053.47,105.3,144.5
2000-03-15,1620.1,289.6,5249.76,478.3,8640.03,6397.319824,4582.62,19078.6,699,516,294.22,10131.4,6447,43.5,7414.46,1681.47,837.53,30.72,6188.94,16747.2,2022.11,105.38,144.8
2000-03-16,1562.2,287,5102.41,481.7,8682.76,6708.399902,4717.39,19253.23,713,512,292.52,10630.6,6557.2,43.57,7583.96,1607.53,841.22,31.09,6258.53,16359,2070.325,105.18,144.94
2000-03-21,1556.6,290.4,5133.24,491.6,9004.48,6796.689941,4711.68,19602.36,655,516,290.74,10907.3,6617.9,43.54,7807.93,1710.32,863.41,27.81,6320.87,17200,2118.54,105.81,144.85
2000-03-22,1589.6,288.3,5201.87,493.8,9069.39,6801.450195,4864.75,19733.59,652.05,516,290.28,10866.7,6609.6,43.5,7798.62,1720.45,882.43,27.46,6279.29,17547,2133.64,106.04,143.87
2000-03-23,1553.4,285.4,5115.02,478.6,9533.87,6897.350098000001,4940.61,19704.6,642,512,286.45,11119.9,6594.6,43.52,7694.78,1747.24,867.62,27.31,6268.31,17710.6,2126.85,105.23,144.7
2000-03-24,1569.55,285.1,5141.42,478.7,9482.64,6899.359863,4963.03,19958.08,618,515,286.73,11112.7,6738.5,43.5,7932.42,1730.5,889.24,28.02,6364.26,17784.6,2146.2,104.77,144.96
2000-03-27,1562.95,280.5,5146.3,475.5,9807.57,6863.830078,4958.56,20281.03,614.75,512,288.91,11025.8,6687.2,43.59,7892.49,1775.91,886.71,27.79,6450.85,18292.9,2217.07,105.45,143.88
2000-03-28,1568.6,282.2,5156.12,479.3,9856.6,6824.919922,4833.89,20374.34,615.55,510,291.46,10936.1,6650.1,43.5,7931.93,1791.44,891.29,27.09,6524.3,18301.7,2207.63,105.53,143.01
2000-03-29,1558.25,278.7,5102.46,474.7,9805.69,6866.160156,4644.67,20706.65,610,498,292.55,11018.7,6598.8,43.52,7864.76,1788.81,908.51,26.45,6505.48,18096.4,2181.46,106.25,141.89
2000-03-30,1549.5,279.1,5041.08,479,9931.94,6827.140137,4457.89,20441.5,602.8,498,292.39,10980.2,6445.2,43.53,7644.89,1810.98,889.95,26.7,6313.82,17467.2,2116.81,105.47,142.65
2000-03-31,1528.45,281.4,5001.28,487.9,9854.95,6848.609863,4572.83,20337.32,595.5,505,300.26,10921.9,6540.2,43.55,7599.39,1800.22,860.94,26.9,6286.05,17406.5,2132.59,105.44,141.83
2000-04-03,1534.75,280.4,5052.94,489.7,9965.356666666667,6975.069823999999,4223.68,20726.99,582,506,293.1,11221.9,6462.1,43.592,7429.22,1801,846.44,26.43,6130.27,16892.9,2071.68,105.54,141.59
2000-04-04,1428.1,286.6,4691.46,507.9,10075.763333333334,6897.240234000001,4148.89,20594.93,592.35,516,291.76,11164.8,6427,43.6,7522.8,1760.69,830.16,25.45,6221.94,16605.65,2058.54,105.17,142.28
2000-04-05,1434.65,283.8,4757.06,502.4,10186.17,6878.529785,4169.22,20462.77,595.7,514,293.7,11033.9,6325.4,43.54,7330.77,1771.2,830.16,25.83,6036.94,16318.4,2055.3,105.29,142.91
2000-04-06,1452.95,282.7,4866.73,492.5,9969.28,6965.870117,4267.56,20223.61,586,513,294.58,11114.3,6451.1,43.55,7446.21,1809.14,804.35,25.69,6224.02,16491.4,2111.51,105.52,142.64
2000-04-07,1557.15,282.5,5219.2,462.9,9921.03,6972.640137,4446.45,20252.81,579,512,293.89,11111.5,6569.9,43.57,7522.2,1819.9,837.38,25.04,6308.04,16941.7,2150.51,105.97,142.5
2000-04-10,1613,284,5442.86,473.6,10127.48,6975.600098000001,4188.2,20619.06,555,517,289.38,11186.6,6533.4,43.56,7516.95,1826.06,870.17,23.85,6364.9,16850.7,2126.93,105.68,143.15
2000-04-11,1624.65,283.7,5541.54,475.1,10068.05,6991.350098000001,4055.9,20522.52,565.2,514,288.47,11287.1,6379.2,43.55,7442.66,1821.17,855.05,24.14,6261.42,16487.7,2131.38,105.94,142.81
2000-04-12,1592.7,283.5,5426.82,477.3,9911.39,6917.859863,3769.63,20833.21,562,515,290.8,11125.1,6350.8,43.55,7443.07,1807.33,837.01,25.41,6238.7,16577.1,2135.39,105.96,142.22
2000-04-13,1518.65,283.2,5172.13,480.8,9662.6,6815.930176000001,3676.78,20526.42,560.7,518,291.81,10923.5,6357,43.58,7449.06,1831.55,772.365,25.38,6264.34,16352.6,2163.9,106.14,141.7
2000-04-17,1443.55,284.2,4880.71,475.1,8993.68,6557.930176,3539.16,19008.64,577.5,514,296.3,10582.5,5994.6,43.59,7187.14,1795.06,707.72,25.89,6060.54,14762.4,1999.39,106.13,141.83
2000-04-18,1414.8,283,4745.47,478.3,9307.03,6712.310059,3793.57,18969.52,585.15,514,296.15,10767.4,6074,43.55,7196.49,1813.49,747.3,26.11,6147.44,15278.3,2007.17,106.63,141.34
2000-04-19,1404.95,282.5,4665.81,471.8,9104.4,6696.029785,3706.41,19086.62,574.3,513,296.53,10675,6184.9,43.6,7216.71,1828.71,755.08,25.8,6166.46,15427.2,2058.91,107.13,140.23
2000-04-20,1415.65,281.5,4657.42,462.8,9109.05,6760.950195,3643.88,18959.32,562.1,500,294.62,10844,6241.2,43.6,7157.95,1847.03,761.25,25.88,6234.51,15367.1,2080.27,107.45,140
2000-04-24,1388,281.2,4511.05,440.3,8808.09,6790.240234000001,3482.48,18480.15,565.4,495,294.29,10906.1,6262.1,43.6,7219.23,1837.4,747.58,26.04,6277.4,15373.55,2049.78,107.28,140.23
2000-04-25,1359.45,279.8,4533.99,443,8921.12,6965.660156,3711.23,18272.33,578.75,501,294.23,11124.8,6283,43.6,7280.51,1833.47,737.2,25.33,6320.29,15380,2066.96,108.69,138.21
2000-04-26,1436.1,277.1,4792.95,438.1,8535.96,6918.5,3630.09,18134.31,574.9,500,293.66,10945.5,6256.5,43.6,7388.55,1832.78,713.23,24.65,6390.87,15227.4,2108.8,108.55,138.21
2000-04-27,1416.9,278.4,4679.63,462.1,8541.95,6877.680176000001,3774.03,18019.17,590.8,501,294.8,10888.1,6179.3,43.58,7221.74,1806.83,692.07,25.42,6247.86,15192.9,2151.72,109.57,136.53
2000-04-28,1406.55,274.7,4657.55,498.7,8824.36,6811.169922,3860.66,17973.7,620.6,501,291.45,10733.9,6327.4,43.6,7414.68,1836.32,725.39,25.74,6419.72,15519.3,2164.11,110.14,137.65
2000-05-02,1333.45,277,4372.22,483.2,8638.75,6827.990234000001,3785.45,18439.36,599,508,290.35,10731.1,6373.4,43.6,7555.92,1836.384,752.59,26.89,6562.41,15817.8,2166.85,110.26,137.39
2000-05-03,1316.05,279.1,4335.29,471.9,8420,6681.649902,3707.31,18379.510000000002,593.25,508,288.76,10480.1,6184.8,43.58,7376.93,1836.448,752.76,26.75,6435.65,15577.5,2145.23,111.26,134.96
2000-05-04,1380.55,281.2,4553.92,480.2,8425.38,6676.990234000001,3720.24,18319.66,588.5,517,294.56,10412.5,6199.6,43.62,7386.71,1836.512,751.29,26.98,6491.74,15314.1,2120.8,111.8,135.47
2000-05-05,1422.4,280.1,4693.88,473.4,8698.53,6749.529785,3816.82,18259.809999999998,585.4,505,293.57,10577.9,6238.8,43.55,7530.82,1836.576,760.765,27.29,6545.76,15268.6,2118.36,111.31,136.88
2000-05-08,1365.05,277.6,4463.4,475,8616.18,6770.359863,3669.38,18199.96,584,507,291.66,10603.6,6216.3,43.55,7408.09,1836.64,770.24,28.09,6514.42,14901,2079.38,111.45,136.78
2000-05-09,1378.55,278.2,4578.49,479.4,8635.84,6727.959961,3585.01,17844.54,584.35,509,290.39,10536.8,6123.8,43.63,7280.54,1806.64,760.85,28.65,6369.61,14776.9,2089.48,110.75,138.23
2000-05-10,1363.15,278.7,4458.4,486,8559.87,6644.109863000001,3384.73,17701.47,583.6,508,291.65,10367.8,6100.6,43.9,7120.86,1752.69,759.51,28.1,6263.34,14492.9,2057.22,110.8,139.51
2000-05-11,1304.55,276.5,4251.36,486,8349.91,6734.299805,3499.58,16882.46,577.6,506,296.34,10546,6245.9,43.8,7259.48,1724.05,749.905,29.11,6380.13,14802.4,2003.72,111.52,139
2000-05-12,1282.8,276.9,4107.14,470.8,8560.44,6797.430176000001,3529.06,17357.86,570.75,506,292.54,10609.4,6283.5,43.85,7269.28,1720.61,740.3,29.62,6449.27,15111.9,2026.65,109.9,140.14
2000-05-15,1299.25,276.4,4212.53,465,8465.02,6934.040039,3607.65,17313.69,565,506,292.62,10807.8,6247.7,43.95,7195.15,1704.59,728.67,29.92,6392.27,14881.3,2011.46,110.56,140.22
2000-05-16,1306.85,276.2,4230.13,469.5,8727.82,6966.290039,3717.57,17551.25,576,514,292.45,10934.6,6318.4,43.95,7371.06,1724.54,746.77,29.73,6557.39,15160.3,2054.65,111.31,139.21
2000-05-17,1311.65,273.8,4234.23,486.9,9085.74,6883.290039,3644.96,17404.03,572.25,504,294.36,10769.7,6196.2,43.88,7211.51,1725.4,727.18,29.32,6453.05,14827.8,2011.83,112.1,138.19
2000-05-18,1293.4,273.7,4192.44,505.8,9087.21,6868.589844,3538.71,17031.63,574.5,506,297.79,10777.3,6232.9,43.88,7181.58,1758.54,712.95,30.33,6451.97,14322.6,2002.125,112.21,138.9
2000-05-19,1268,274.6,4068.65,524.4,9119.77,6762.430176000001,3390.4,16858.17,578.5,503,301.71,10626.8,6045.4,43.91,6989.03,1777.83,730.68,29.89,6196.05,14478.3,1992.42,111.47,138.81
2000-05-22,1233,276.2,3920.18,530.7,8807.57,6713.470215,3364.21,16386.01,570.1,505,300.88,10542.5,6035.5,43.92,6912.96,1824.74,691.61,28.73,6094.17,14140.7,1929.88,111.06,139.3
2000-05-23,1224.4,274.7,3943.54,541.5,8671.01,6664.410156,3164.55,16318.73,575,505,303.46,10422.3,6086.8,43.95,6927.69,1832.07,679.76,28.78,6148.56,14257.2,1905.78,111.14,140.42
2000-05-24,1235.9,273.8,3933.65,548.8,8500.41,6716.220215,3270.61,16044.44,568,502,300.91,10535.3,6118.6,44.05,6834.88,1855.49,674.95,29.93,6027.1,13934,1871.94,111.22,140.69
2000-05-25,1247.65,270.7,3999.03,535.4,8438.1,6659.339844,3205.35,16247.82,565,495,300.53,10323.9,6231.1,44,6978.87,1880.7,699.53,30.51,6129.66,13921.1,1850.24,110.75,141.42
2000-05-26,1275.35,275,4084.71,539.4,8559.46,6649.709961,3205.11,16008.14,567.5,496,298.49,10299.2,6216.9,44.3,6938.33,1879.62,656.66,30,6129.15,13722.7,1820.63,109.12,143.37
2000-05-29,1311.05,275.25,4189.85,542.65,8588.25,6715.744873,3332.295,16245.44,570.1,495.5,299.08,10413.150000000001,6288.25,44.46,7019.72,1898.75,655.93,30.175,6196.75,13975.1,1833.61,109.025,142.77
2000-05-30,1344.85,275.5,4311.77,545.9,8764.42,6781.779785,3459.48,16228.9,572.7,495,299.91,10527.1,6359.6,44.45,7119.26,1877.47,691.26,30.35,6325.49,13990.9,1799.23,108.93,143.06
2000-05-31,1380.45,274.8,4433.61,539.4,8939.52,6805.25,3400.91,16332.45,582.85,497,295.37,10522.3,6359.3,44.5,7109.67,1894.55,731.88,29.01,6426.26,14713.9,1795.13,108.74,143.81
2000-06-01,1349,275.4,4325.47,539.4,8842.63,6888.359863,3582.5,16694.3,583,497,294.21,10652.2,6470.5,44.5,7272.76,1903.49,738.49,30.14,6599.71,14941.2,1837.26,109.05,143.48
2000-06-02,1389.25,284.2,4453.47,552.3,8883.45,6975.379883,3813.38,16800.06,596.35,505,292.52,10794.8,6626.4,44.5,7448.04,1916.25,760.69,30.35,6673.52,15284.1,1910.4,108.12,144.47
2000-06-05,1404.6,286.9,4531.53,558.3,8958.21,6927.490234000001,3821.76,17201.79,619.15,507,293.13,10815.3,6546.7,44.6,7401.73,1899.09,794.21,29.7,6656.26,15861.7,1982.43,107.46,144.33
2000-06-06,1421.75,291.8,4591.68,551.4,9036.84,6904.649901999999,3756.37,17170.08,621.15,511,296.68,10735.6,6546.8,44.58,7337.15,1925.54,808.375,29.75,6589.77,15880.900000000001,2001.72,106.59,144.64
2000-06-07,1430.35,290,4604.84,534.3,9115.47,6935.100098000001,3839.26,17144.96,641.65,512,297.23,10812.9,6503.8,44.65,7286.61,1935.03,822.54,29.95,6498.5,15900.1,2034.87,106.18,145.62
2000-06-08,1463.65,286.8,4728.81,539.9,9067.88,6893.439941,3825.56,17004.34,644.7,510,297.24,10668.7,6496.6,44.6,7247.99,1925.21,800.11,29.78,6523.66,15876.9,2060.27,106.71,145.58
2000-06-09,1467.2,286.4,4729.63,537.8,9036.66,6856.430176000001,3874.84,16861.91,645.55,506,295.34,10614.1,6443.8,44.65,7257.52,1900.79,836.4,30.2,6549.05,16120.3,2042.61,106.99,145.34
2000-06-12,1440.4,289.1,4639.46,544,8955.44,6838.879883,3767.91,16980.61,647.25,504,295.38,10564.2,6430.9,44.65,7235.64,1912.56,845.81,31.74,6540.945,16055,2042.06,106.97,145.37
2000-06-13,1432.9,288.1,4615.13,541.1,8891.09,6911.310059,3851.06,16914.95,667.3,503,294.51,10621.8,6447.1,44.7,7268.91,1938.67,804.45,32.56,6532.84,15692.9,2018.63,106.4,146.24
2000-06-14,1435.5,294.2,4625.04,530,8935.23,6944.089844,3797.41,16654.42,665,509,296.39,10688,6536.3,44.68,7350.94,1932.29,819.27,32.85,6608.1,15857.1,2036.18,106.46,146.37
2000-06-15,1445.25,292.1,4653.22,529.3,8844.97,6951.589844,3845.74,16338.7,671.9,508,295.95,10714.8,6490.8,44.6,7328.62,1942.29,770.95,32.95,6512.98,16080.3,2035.67,106.88,145.13
2000-06-16,1477.3,291.2,4764.67,534.1,8832.15,6869.540039,3860.56,16318.31,684.95,509,295.22,10449.3,6526,44.63,7131.4,1926.94,759.04,32.33,6456.26,16434.4,2012.2,105.96,146.42
2000-06-19,1498.75,288,4837.24,548.5,8751.1,6918.919922,3989.83,16591.35,692.15,504,297.03,10557.8,6490.2,44.6,7198.8,1915.2,755.38,31.69,6505.16,16267.5,1996.18,106.33,145.66
2000-06-20,1507.1,288.1,4863.9,562.3,8690.66,6865.100098000001,4013.36,16907.55,688,503,298.48,10435.2,6526.9,44.6,7227.27,1895.35,785.32,30.65,6554.92,16086.7,2010.08,106.33,145.3
2000-06-21,1475.15,288.1,4731.57,556.1,8637.6,6862.140137,4064.01,17210.08,679.45,497,300.04,10497.7,6477.8,44.6,7100.09,1913.13,781.87,31.37,6490.76,16238.1,2029.34,107.43,144.37
2000-06-22,1488.25,287.2,4794.16,562.1,8771.77,6783.470215,3936.84,17106.01,651.65,498,302.86,10376.1,6413.8,44.55,7053.67,1913.9,782.24,32.19,6474.88,15952.4,2028.62,107.71,142.57
2000-06-23,1472.2,284.8,4721.7,551.1,8684.93,6766.759765999999,3845.34,16963.21,662,496,303.14,10404.8,6391.5,44.6,6980.41,1939.63,778.94,32.25,6545.35,15738.1,2034.31,108.01,142.92
2000-06-26,1451.65,285.5,4670.09,565.4,8529.56,6808.850098000001,3912.12,16925.4,667,499,300.67,10543,6405.2,44.6,7027.19,1948.64,791.55,31.63,6586.26,15978.9,2027.12,108.11,143.29
2000-06-27,1454.3,287.5,4686.91,556.5,8424.17,6806.419922,3858.96,17279.06,654.15,501,299.85,10504.5,6375.3,44.58,7048.96,1942.9,809.87,32.06,6568.09,16155.8,2036.44,107.36,144.09
2000-06-28,1470,294.3,4748.8,559.3,8365.63,6811.700195,3940.34,17370.17,660.25,504,299.64,10527.8,6313.5,44.64,7056.05,1947.48,818.73,31.9,6607.96,16438.4,2061.16,107.6,143.48
2000-06-29,1492.35,290.7,4792.74,554.2,8120.89,6796.27002,3877.23,17475.9,654.3,506,298.73,10399.1,6230.8,44.6,6874.54,1937.26,818.9,32.72,6400.82,16286.8,2049.71,106.84,144.38
2000-06-30,1471.45,291.5,4748.77,542.5,8265.09,6798.169922,3966.11,17411.05,647.95,508,297.47,10447.9,6312.7,44.6,6898.21,1928.11,821.22,32.5,6446.54,16155.8,2037.97,106.84,145.02
2000-07-03,1495.25,289.43333333333334,4844.98,534.4666666666667,8297.77,6874.930176000001,3991.93,17614.66,640.4833333333333,506.6666666666667,298.22,10560.7,6470.4,44.6,6958.96,1895.64,835.21,31.89,6508.47,16125,2070.81,107.06,144.62
