Date,Price,Open,High,Low,Change %
"Apr 09, 2014",83.334,82.874,83.376,82.468,0.52
"Apr 08, 2014",82.9,82.585,83.002,82.555,0.36
"Apr 07, 2014",82.604,82.28,82.657,81.847,0.33
"Apr 04, 2014",82.3345,82.534,82.8135,82.135,-0.26
"Apr 03, 2014",82.553,82.458,83.077,82.302,0.1
"Apr 02, 2014",82.474,82.753,82.847,82.176,-0.37
"Apr 01, 2014",82.7815,82.609,82.9195,82.529,0.16
"Mar 31, 2014",82.6465,82.359,82.7935,82.261,0.34
"Mar 28, 2014",82.3665,82.764,82.8435,81.965,-0.5
"Mar 27, 2014",82.78,82.873,83.111,82.668,-0.14
"Mar 26, 2014",82.898,83.614,83.645,82.843,-0.88
"Mar 25, 2014",83.633,84.094,84.126,83.148,-0.57
"Mar 24, 2014",84.113,83.98,84.338,83.508,0.13
"Mar 21, 2014",84.0025,84.494,84.5785,83.871,-0.61
"Mar 20, 2014",84.52,84.314,84.921,84.192,0.21
"Mar 19, 2014",84.347,85.125,85.194,84.174,-0.95
"Mar 18, 2014",85.158,85.023,85.255,84.778,0.13
"Mar 17, 2014",85.0495,85.123,85.2145,84.797,-0.13
"Mar 14, 2014",85.164,84.818,85.312,84.751,0.38
"Mar 13, 2014",84.844,85.101,85.394,84.671,-0.32
"Mar 12, 2014",85.117,84.457,85.185,84.402,0.77
"Mar 11, 2014",84.467,84.409,84.57,83.992,0.04
"Mar 10, 2014",84.435,84.742,85.17,84.303,-0.4
"Mar 07, 2014",84.774,84.686,85.012,84.432,0.08
"Mar 06, 2014",84.7085,84.789,84.8425,83.922,-0.11
"Mar 05, 2014",84.805,85.049,85.072,84.56,-0.32
"Mar 04, 2014",85.079,85.2,85.361,84.931,-0.16
"Mar 03, 2014",85.219,85.178,85.548,84.974,-0.09
"Feb 28, 2014",85.293,84.97,85.727,84.939,0.36
"Feb 27, 2014",84.989,84.826,85.087,84.547,0.17
"Feb 26, 2014",84.845,85.165,85.267,84.665,-0.42
"Feb 25, 2014",85.2015,85.247,85.2955,84.972,-0.07
"Feb 24, 2014",85.26,85.329,85.42,85.079,-0.14
"Feb 21, 2014",85.3775,85.361,85.4945,85.033,-0.01
"Feb 20, 2014",85.384,85.454,85.891,85.141,-0.11
"Feb 19, 2014",85.474,85.521,85.68,85.398,-0.09
"Feb 18, 2014",85.547,84.752,85.663,84.678,0.91
"Feb 17, 2014",84.777,84.648,85.13,84.642,0.1
"Feb 14, 2014",84.695,85.384,85.475,84.673,-0.83
"Feb 13, 2014",85.4035,84.393,85.4845,84.343,1.17
"Feb 12, 2014",84.415,84.849,84.915,84.2,-0.53
"Feb 11, 2014",84.8655,85.199,85.4275,84.793,-0.43
"Feb 10, 2014",85.229,84.921,85.273,84.578,0.32
"Feb 07, 2014",84.953,84.748,84.996,84.474,0.21
"Feb 06, 2014",84.774,84.697,84.968,84.093,0.06
"Feb 05, 2014",84.726,84.521,84.79,84.238,0.22
"Feb 04, 2014",84.5375,84.6,84.9205,84.365,-0.1
"Feb 03, 2014",84.619,84.568,84.78,84.35,0.09
"Jan 31, 2014",84.5435,84.8,85.0635,84.48,-0.32
"Jan 30, 2014",84.813,85.327,85.897,84.719,-0.64
"Jan 29, 2014",85.3595,85.501,85.6355,84.798,-0.2
"Jan 28, 2014",85.534,86.27,86.445,85.239,-0.86
"Jan 27, 2014",86.2775,85.715,86.6605,85.671,0.61
"Jan 24, 2014",85.751,84.804,86.125,84.698,1.1
"Jan 23, 2014",84.817,83.735,84.841,83.63,1.27
"Jan 22, 2014",83.751,83.897,84.188,83.538,-0.21
"Jan 21, 2014",83.9255,83.495,83.9875,83.228,0.49
"Jan 20, 2014",83.514,83.331,83.625,83.116,0.21
"Jan 17, 2014",83.338,83.805,83.836,83.171,-0.59
"Jan 16, 2014",83.83,83.754,84.049,83.571,0.06
"Jan 15, 2014",83.78,84.092,84.155,83.571,-0.4
"Jan 14, 2014",84.115,84.092,84.232,83.902,0
"Jan 13, 2014",84.117,84.608,84.702,83.889,-0.6
"Jan 10, 2014",84.6245,84.48,84.7485,84.026,0.16
"Jan 09, 2014",84.493,84.362,84.647,84.1,0.12
"Jan 08, 2014",84.3925,84.821,84.9505,84.117,-0.52
"Jan 07, 2014",84.8345,84.904,85.0935,84.697,-0.1
"Jan 06, 2014",84.923,84.49,85.079,84.422,0.49
"Jan 03, 2014",84.507,85.109,85.441,84.433,-0.74
"Jan 02, 2014",85.1355,85.137,85.4575,84.917,-0.02
"Jan 01, 2014",85.151,84.944,85.244,84.913,0.22
"Dec 31, 2013",84.964,85.448,85.556,84.901,-0.6
"Dec 30, 2013",85.4775,85.097,85.5435,84.897,0.42
"Dec 27, 2013",85.118,85.103,85.981,84.985,0
"Dec 26, 2013",85.12,84.523,85.17,84.411,0.68
"Dec 25, 2013",84.542,84.486,84.728,84.399,0.04
"Dec 24, 2013",84.5055,84.845,84.9075,84.302,-0.42
"Dec 23, 2013",84.8645,84.727,84.9955,84.477,0.12
"Dec 20, 2013",84.7635,84.896,85.2245,84.538,-0.18
"Dec 19, 2013",84.9155,84.964,85.3925,84.618,-0.08
"Dec 18, 2013",84.984,85.375,85.758,84.875,-0.47
"Dec 17, 2013",85.389,84.94,85.455,84.81,0.5
"Dec 16, 2013",84.96,85.436,85.602,84.754,-0.6
"Dec 13, 2013",85.4745,85.007,85.5575,84.939,0.52
"Dec 12, 2013",85.033,84.432,85.421,84.34,0.7
"Dec 11, 2013",84.443,83.985,84.845,83.854,0.51
"Dec 10, 2013",84.011,83.968,84.324,83.801,0.02
"Dec 09, 2013",83.997,84.325,84.459,83.374,-0.24
"Dec 06, 2013",84.2,84.398,84.463,83.802,-0.25
"Dec 05, 2013",84.415,84.345,84.421,83.593,0.06
"Dec 04, 2013",84.3615,84.735,84.9735,83.784,-0.47
"Dec 03, 2013",84.7575,84.375,84.9275,84.191,0.43
"Dec 02, 2013",84.3975,84.774,84.9405,84.117,-0.48
"Nov 29, 2013",84.803,84.715,85.264,84.678,0.08
"Nov 28, 2013",84.738,84.38,85.108,84.274,0.41
"Nov 27, 2013",84.3935,84.813,84.8575,84.374,-0.52
"Nov 26, 2013",84.8385,84.475,84.8875,84.176,0.41
"Nov 25, 2013",84.492,84.977,85.069,84.115,-0.66
"Nov 22, 2013",85.0565,84.836,85.1395,84.617,0.24
"Nov 21, 2013",84.8555,84.088,85.0155,83.876,0.89
"Nov 20, 2013",84.1045,84.423,84.8445,83.938,-0.4
"Nov 19, 2013",84.446,84.272,84.458,83.7,0.18
"Nov 18, 2013",84.298,85.01,85.067,84.216,-0.82
"Nov 15, 2013",84.9945,84.933,85.1035,84.795,0.04
"Nov 14, 2013",84.9565,85.366,85.4655,84.686,-0.5
"Nov 13, 2013",85.383,85.588,85.949,84.824,-0.27
"Nov 12, 2013",85.614,84.78,85.832,84.666,0.98
"Nov 11, 2013",84.786,83.473,84.965,83.36,1.49
"Nov 08, 2013",83.545,83.748,84.358,83.192,-0.26
"Nov 07, 2013",83.7645,84.301,84.8425,82.974,-0.66
"Nov 06, 2013",84.318,83.027,84.606,82.984,1.53
"Nov 05, 2013",83.0505,83.429,83.6865,83.021,-0.49
"Nov 04, 2013",83.458,83.269,83.526,82.985,0.21
"Nov 01, 2013",83.285,83.684,84.089,83.213,-0.51
"Oct 31, 2013",83.713,84.114,84.309,83.635,-0.52
"Oct 30, 2013",84.1465,84.409,84.6405,83.88,-0.35
"Oct 29, 2013",84.4385,84.683,85.0465,84.314,-0.31
"Oct 28, 2013",84.699,84.813,85.092,84.602,-0.18
"Oct 25, 2013",84.8525,84.808,85.3955,84.635,0.03
"Oct 24, 2013",84.8285,84.875,85.0955,84.605,-0.09
"Oct 23, 2013",84.905,84.946,84.994,84.203,-0.08
"Oct 22, 2013",84.97,84.227,85.044,84.116,0.85
"Oct 21, 2013",84.257,83.799,84.3,83.695,0.53
"Oct 18, 2013",83.816,83.589,84.43,83.236,0.24
"Oct 17, 2013",83.612,83.532,83.809,83.302,0.07
"Oct 16, 2013",83.5555,83.613,83.7955,83.149,-0.09
"Oct 15, 2013",83.629,83.462,83.771,83.101,0.18
"Oct 14, 2013",83.478,82.626,83.7,82.62,1.02
"Oct 11, 2013",82.6335,82.933,83.2005,82.417,-0.39
"Oct 10, 2013",82.9585,83.667,84.0735,82.778,-0.88
"Oct 09, 2013",83.6955,84.065,84.5265,83.357,-0.47
"Oct 08, 2013",84.0915,83.917,84.1345,83.531,0.19
"Oct 07, 2013",83.93,83.268,84.184,83.244,0.76
"Oct 04, 2013",83.2935,84.058,84.3875,83.158,-0.92
"Oct 03, 2013",84.071,84.782,85.089,83.843,-0.87
"Oct 02, 2013",84.8115,84.457,84.9985,84.345,0.39
"Oct 01, 2013",84.4835,84.639,84.7405,84.301,-0.21
"Sep 30, 2013",84.659,84.238,85.124,84.163,0.15
"Sep 27, 2013",84.5325,83.708,84.8155,83.327,0.95
"Sep 26, 2013",83.733,84.45,84.482,83.608,-0.86
"Sep 25, 2013",84.463,84.577,84.687,84.132,-0.16
"Sep 24, 2013",84.6,84.46,84.907,84.301,0.15
"Sep 23, 2013",84.473,84.291,84.753,84.129,0.36
"Sep 20, 2013",84.1665,83.569,84.7685,83.544,0.7
"Sep 19, 2013",83.582,85.69,85.791,83.383,-2.48
"Sep 18, 2013",85.709,84.65,85.836,84.21,1.24
"Sep 17, 2013",84.6625,83.765,84.8955,83.715,1.05
"Sep 16, 2013",83.784,84.313,84.808,83.414,-0.56
"Sep 13, 2013",84.2575,84.323,85.2825,83.978,-0.12
"Sep 12, 2013",84.3555,84.186,85.0285,83.79,0.15
"Sep 11, 2013",84.2285,84.703,85.1255,83.594,-0.57
"Sep 10, 2013",84.713,86.463,86.563,84.45,-2.05
"Sep 09, 2013",86.482,85.908,86.652,85.843,0.57
"Sep 06, 2013",85.993,86.592,87.019,85.222,-0.71
"Sep 05, 2013",86.612,88.566,88.592,86.428,-2.23
"Sep 04, 2013",88.5895,89.062,90.3285,87.962,-0.55
"Sep 03, 2013",89.0755,87.054,89.9875,87.008,2.3
"Sep 02, 2013",87.074,87.04,87.602,86.691,0.22
"Aug 30, 2013",86.882,88.112,89.29,86.54,-1.41
"Aug 29, 2013",88.1255,91.765,91.8135,87.966,-3.98
"Aug 28, 2013",91.7825,88.782,92.0165,88.703,3.35
"Aug 27, 2013",88.809,85.936,88.829,85.924,3.31
"Aug 26, 2013",85.9595,84.555,86.5795,84.517,1.63
"Aug 23, 2013",84.581,86.207,86.415,84.285,-1.9
"Aug 22, 2013",86.2195,85.625,87.4755,85.459,0.68
"Aug 21, 2013",85.638,84.662,86.419,84.662,1.11
"Aug 20, 2013",84.6945,84.184,85.6195,84.14,0.59
"Aug 19, 2013",84.197,82.155,84.494,82.112,2.43
"Aug 16, 2013",82.196,81.958,82.743,81.825,0.25
"Aug 15, 2013",81.987,81.213,82.097,81.188,0.92
"Aug 14, 2013",81.238,81.326,81.713,81.029,-0.14
"Aug 13, 2013",81.3485,81.264,82.0915,81.027,0.06
"Aug 12, 2013",81.2995,80.931,81.5275,80.578,0.41
"Aug 09, 2013",80.9645,81.239,81.3145,80.895,-0.37
"Aug 08, 2013",81.2645,81.616,81.9025,81.087,-0.45
"Aug 07, 2013",81.6355,80.868,81.7885,80.783,0.92
"Aug 06, 2013",80.8905,80.669,82.0445,80.624,0.25
"Aug 05, 2013",80.6915,81.085,81.1985,80.55,-0.58
"Aug 02, 2013",81.163,79.956,81.255,79.695,1.47
"Aug 01, 2013",79.988,80.917,80.992,79.71,-1.19
"Jul 31, 2013",80.9525,80.633,81.3525,79.807,0.36
"Jul 30, 2013",80.659,78.956,80.728,78.75,2.12
"Jul 29, 2013",78.985,78.355,79.009,78.272,0.74
"Jul 26, 2013",78.4065,78.262,78.5635,77.918,0.15
"Jul 25, 2013",78.288,78.185,78.436,77.582,0.09
"Jul 24, 2013",78.2195,79.001,79.0535,77.972,-1.02
"Jul 23, 2013",79.0235,78.735,79.0595,78.521,0.35
"Jul 22, 2013",78.7505,77.954,78.9595,77.888,0.98
"Jul 19, 2013",77.9875,78.3,78.6485,77.754,-0.43
"Jul 18, 2013",78.3255,77.852,78.4055,77.634,0.58
"Jul 17, 2013",77.871,78.026,78.36,77.577,-0.23
"Jul 16, 2013",78.051,78.105,78.213,77.258,-0.11
"Jul 15, 2013",78.1335,78.235,78.5445,77.815,-0.17
"Jul 12, 2013",78.266,78.333,78.703,77.416,-0.12
"Jul 11, 2013",78.3615,77.688,79.0825,77.616,0.81
"Jul 10, 2013",77.7345,76.792,77.7765,76.483,1.2
"Jul 09, 2013",76.8165,78.089,78.1315,76.641,-1.66
"Jul 08, 2013",78.1145,77.22,78.4845,77.123,1.07
"Jul 05, 2013",77.284,77.549,78.084,77.238,-0.38
"Jul 04, 2013",77.5775,78.31,78.5345,77.467,-0.99
"Jul 03, 2013",78.354,77.265,78.451,77.188,1.37
"Jul 02, 2013",77.2935,77.562,77.8375,77.176,-0.37
"Jul 01, 2013",77.581,77.41,77.747,76.83,0.17
"Jun 28, 2013",77.4525,78.458,78.5995,77.299,-1.31
"Jun 27, 2013",78.4795,78.99,79.0665,78.241,-0.67
"Jun 26, 2013",79.0085,78.059,79.2755,77.808,1.22
"Jun 25, 2013",78.0565,78.44,78.5625,77.934,-0.53
"Jun 24, 2013",78.4685,77.733,78.6295,77.555,0.88
"Jun 21, 2013",77.7865,78.74,79.1555,77.632,-1.23
"Jun 20, 2013",78.7585,78.042,79.4865,77.855,0.88
"Jun 19, 2013",78.0685,78.785,78.9295,77.843,-0.95
"Jun 18, 2013",78.817,77.662,78.971,77.442,1.46
"Jun 17, 2013",77.684,76.692,77.766,76.6,1.21
"Jun 14, 2013",76.752,77.556,77.588,76.395,-1.07
"Jun 13, 2013",77.582,77.103,78.25,77.02,0.58
"Jun 12, 2013",77.1375,77.649,77.7345,76.641,-0.7
"Jun 11, 2013",77.68,77.084,78.268,76.853,0.76
"Jun 10, 2013",77.0965,75.34,77.1715,75.192,2.17
"Jun 07, 2013",75.4575,75.391,75.8245,75.109,0.06
"Jun 06, 2013",75.4125,74.421,75.7475,74.115,1.3
"Jun 05, 2013",74.446,73.876,74.497,73.689,0.74
"Jun 04, 2013",73.8985,74.083,74.1735,73.603,-0.28
"Jun 03, 2013",74.1085,72.721,74.2895,72.721,0.76
"May 31, 2013",73.5485,73.57,73.8675,73.121,-0.05
"May 30, 2013",73.5825,72.828,73.6555,72.58,0.99
"May 29, 2013",72.8645,72.111,72.9685,71.926,1.01
"May 28, 2013",72.1385,71.843,72.4625,71.588,0.39
"May 27, 2013",71.8605,72.134,72.2635,71.799,-0.45
"May 24, 2013",72.184,72.048,72.33,71.707,0.15
"May 23, 2013",72.073,71.544,72.184,71.29,0.71
"May 22, 2013",71.568,71.514,72.053,71.405,0.03
"May 21, 2013",71.5475,70.884,71.7025,70.755,0.9
"May 20, 2013",70.911,70.296,71.015,70.257,0.61
"May 17, 2013",70.4795,70.544,70.7745,70.219,-0.13
"May 16, 2013",70.574,70.584,70.844,70.341,-0.04
"May 15, 2013",70.6015,70.778,71.0435,70.348,-0.29
"May 14, 2013",70.808,71.129,71.439,70.756,-0.48
"May 13, 2013",71.151,70.999,71.398,70.826,-0.09
"May 10, 2013",71.2145,70.878,71.3465,70.62,0.43
"May 09, 2013",70.911,71.107,71.467,70.704,-0.31
"May 08, 2013",71.135,70.681,71.328,70.59,0.6
"May 07, 2013",70.709,70.756,71.119,70.649,-0.11
"May 06, 2013",70.7865,70.548,71.1285,70.516,0.3
"May 03, 2013",70.572,70.305,70.931,70.248,0.34
"May 02, 2013",70.3325,70.705,71.1055,70.169,-0.56
"May 01, 2013",70.728,70.675,71.087,70.632,0.06
"Apr 30, 2013",70.687,70.96,71.13,70.219,-0.43
"Apr 29, 2013",70.993,70.845,71.152,70.798,0.2
"Apr 26, 2013",70.849,70.376,70.972,70.319,0.63
"Apr 25, 2013",70.407,70.606,70.928,70.291,-0.31
"Apr 24, 2013",70.6275,70.574,70.7405,70.22,0.04
"Apr 23, 2013",70.6,70.807,71.049,70.47,-0.33
"Apr 22, 2013",70.8365,70.53,70.8735,70.389,0.62
"Apr 19, 2013",70.4025,70.507,70.8495,70.267,-0.15
"Apr 18, 2013",70.5095,70.605,70.8015,70.335,-0.13
"Apr 17, 2013",70.6045,71.125,71.4235,70.49,-0.74
"Apr 16, 2013",71.13,71.131,71.329,70.802,-0.05
"Apr 15, 2013",71.1685,71.468,71.6745,71.011,-0.42
"Apr 12, 2013",71.4675,71.171,71.6975,71.133,0.42
"Apr 11, 2013",71.167,71.087,71.481,70.889,0.06
"Apr 10, 2013",71.1215,71.247,71.4925,71.018,-0.21
"Apr 09, 2013",71.2705,71.062,71.4025,70.888,0.24
"Apr 08, 2013",71.0965,71.206,71.2845,70.897,-0.15
"Apr 05, 2013",71.201,70.954,71.547,70.687,0.29
"Apr 04, 2013",70.992,70.031,71.085,69.767,1.37
"Apr 03, 2013",70.0305,69.783,70.0905,69.471,0.38
"Apr 02, 2013",69.7685,69.579,69.9865,69.547,0.27
"Apr 01, 2013",69.5785,69.527,69.7035,69.162,-0.03
"Mar 29, 2013",69.596,69.56,69.699,69.43,0.02
"Mar 28, 2013",69.5825,69.481,69.7345,69.28,0.03
"Mar 27, 2013",69.5615,70.032,70.0565,69.194,-0.67
"Mar 26, 2013",70.0315,69.752,70.1705,69.563,0.32
"Mar 25, 2013",69.808,70.468,70.889,69.552,-1.1
"Mar 22, 2013",70.587,70.2,70.712,69.956,0.47
"Mar 21, 2013",70.254,70.279,70.457,69.851,-0.01
"Mar 20, 2013",70.2625,70.09,70.5115,69.881,0.15
"Mar 19, 2013",70.158,70.08,70.515,69.809,0.14
"Mar 18, 2013",70.058,69.772,70.32,69.59,-0.86
"Mar 15, 2013",70.6635,70.439,70.7845,70.355,0.29
"Mar 14, 2013",70.457,70.492,70.637,70.121,-0.06
"Mar 13, 2013",70.499,70.547,70.808,70.173,-0.1
"Mar 12, 2013",70.573,70.857,70.993,70.412,-0.45
"Mar 11, 2013",70.8895,70.609,70.9435,70.465,0.34
"Mar 08, 2013",70.6495,71.357,71.5605,70.416,-1
"Mar 07, 2013",71.3645,71.108,71.4945,70.912,0.24
"Mar 06, 2013",71.1955,71.576,71.7235,71.122,-0.53
"Mar 05, 2013",71.572,71.578,71.635,71.164,0.01
"Mar 04, 2013",71.566,71.43,71.727,71.216,0.1
"Mar 01, 2013",71.4945,71.012,71.6625,70.916,0.64
"Feb 28, 2013",71.0425,70.571,71.4815,70.436,0.61
"Feb 27, 2013",70.6145,70.635,70.7185,70.123,-0.06
"Feb 26, 2013",70.655,70.618,71.002,70.31,0.13
"Feb 25, 2013",70.5645,71.706,71.7495,70.434,-1.4
"Feb 22, 2013",71.5655,71.824,72.0425,71.35,-0.38
"Feb 21, 2013",71.839,72.006,72.301,71.683,-0.22
"Feb 20, 2013",71.9975,72.449,72.7145,71.925,-0.65
"Feb 19, 2013",72.4695,72.429,72.6945,72.207,0.04
"Feb 18, 2013",72.4385,72.488,72.5995,72.168,-0.23
"Feb 15, 2013",72.6055,72.09,72.6585,71.788,0.69
"Feb 14, 2013",72.1045,72.35,72.5415,71.69,-0.37
"Feb 13, 2013",72.373,72.345,72.747,72.159,0.04
"Feb 12, 2013",72.346,72.309,72.645,72.006,-0.02
"Feb 11, 2013",72.359,71.583,72.462,71.519,1.02
"Feb 08, 2013",71.627,71.288,72.037,71.125,0.45
"Feb 07, 2013",71.3085,71.718,72.3545,71.15,-0.61
"Feb 06, 2013",71.7435,72.017,72.2415,71.689,-0.38
"Feb 05, 2013",72.019,72.057,72.271,71.73,-0.1
"Feb 04, 2013",72.093,72.514,72.625,71.972,-0.66
"Feb 01, 2013",72.5745,72.311,72.9045,72.211,0.3
"Jan 31, 2013",72.358,72.217,72.469,71.994,0.18
"Jan 30, 2013",72.2295,72.371,72.5615,72.018,-0.23
"Jan 29, 2013",72.399,72.711,72.739,71.952,-0.45
"Jan 28, 2013",72.7255,72.368,72.7795,72.154,0.46
"Jan 25, 2013",72.396,71.824,72.544,71.628,0.79
"Jan 24, 2013",71.832,71.424,71.934,71.248,0.51
"Jan 23, 2013",71.466,71.548,71.745,71.073,-0.13
"Jan 22, 2013",71.5615,71.565,71.9055,71.131,-0.01
"Jan 21, 2013",71.572,71.477,71.922,71.301,0.02
"Jan 18, 2013",71.5585,72.704,72.7535,71.501,-1.58
"Jan 17, 2013",72.705,72.613,72.809,72.257,0.08
"Jan 16, 2013",72.6495,72.627,72.9875,72.307,0
"Jan 15, 2013",72.649,72.891,73.07,72.406,-0.4
"Jan 14, 2013",72.941,73.304,73.47,72.577,-0.35
"Jan 11, 2013",73.2005,72.142,73.2595,72.002,1.48
"Jan 10, 2013",72.1325,71.579,72.2825,71.231,0.69
"Jan 09, 2013",71.636,71.869,72.028,71.378,-0.4
"Jan 08, 2013",71.9245,72.412,72.6785,71.781,-0.68
"Jan 07, 2013",72.417,71.832,72.439,71.505,0.84
"Jan 04, 2013",71.815,71.082,71.914,70.753,1.02
"Jan 03, 2013",71.087,71.481,71.738,71.06,-0.61
"Jan 02, 2013",71.5235,72.178,72.5615,71.34,-0.85
"Jan 01, 2013",72.1375,72.348,72.7175,72.063,-0.37
"Dec 31, 2012",72.403,72.342,72.631,72.02,0
"Dec 28, 2012",72.401,72.706,73.029,72.123,-0.47
"Dec 27, 2012",72.7415,72.509,73.0385,72.292,0.28
"Dec 26, 2012",72.535,72.52,72.7,72.292,-0.03
"Dec 25, 2012",72.559,72.479,72.664,72.391,0.1
"Dec 24, 2012",72.483,72.542,72.817,72.369,-0.17
"Dec 21, 2012",72.606,72.646,73.073,72.063,-0.09
"Dec 20, 2012",72.671,72.323,72.855,71.935,0.39
"Dec 19, 2012",72.392,72.626,72.779,72.213,-0.33
"Dec 18, 2012",72.6325,72.004,72.7735,71.902,0.83
"Dec 17, 2012",72.032,71.679,72.315,71.422,0.53
"Dec 14, 2012",71.6525,71.253,71.7445,70.933,0.51
"Dec 13, 2012",71.2865,70.775,71.3595,70.73,0.75
"Dec 12, 2012",70.754,70.63,70.926,70.408,0.16
"Dec 11, 2012",70.6415,70.327,70.7195,70.165,0.39
"Dec 10, 2012",70.365,70.021,70.543,69.94,0.16
"Dec 07, 2012",70.2545,70.323,70.5295,70.079,-0.11
"Dec 06, 2012",70.3345,71.111,71.3445,70.094,-1.17
"Dec 05, 2012",71.1655,71.653,71.7345,71.093,-0.73
"Dec 04, 2012",71.6915,71.348,71.7835,71.246,0.49
"Dec 03, 2012",71.3435,70.424,71.6345,70.413,1.08
"Nov 30, 2012",70.58,70.986,71.334,70.359,-0.6
"Nov 29, 2012",71.0045,72.069,72.2045,70.809,-1.49
"Nov 28, 2012",72.0805,71.612,72.1145,71.601,0.66
"Nov 27, 2012",71.61,72.155,72.475,71.479,-0.77
"Nov 26, 2012",72.169,71.861,72.462,71.784,0.33
"Nov 23, 2012",71.9325,71.011,72.0385,70.984,1.27
"Nov 22, 2012",71.0315,70.679,71.2245,70.631,0.48
"Nov 21, 2012",70.6905,70.605,70.7475,70.373,0.08
"Nov 20, 2012",70.631,70.439,70.691,70.135,0.27
"Nov 19, 2012",70.4395,70.318,70.4835,70.108,0.23
"Nov 16, 2012",70.2775,69.843,70.3665,69.712,0.62
"Nov 15, 2012",69.841,70.055,70.188,69.637,-0.36
"Nov 14, 2012",70.0905,69.878,70.1955,69.675,0.29
"Nov 13, 2012",69.8885,69.825,69.9755,69.402,0.04
"Nov 12, 2012",69.8635,69.388,70.1465,69.355,0.66
"Nov 09, 2012",69.404,69.342,69.71,69.075,0.07
"Nov 08, 2012",69.3585,69.197,69.7675,68.996,0.2
"Nov 07, 2012",69.2225,69.734,69.9035,69.018,-0.74
"Nov 06, 2012",69.74,69.821,70.084,69.535,-0.13
"Nov 05, 2012",69.8295,68.99,69.9885,68.875,1.09
"Nov 02, 2012",69.077,69.418,69.495,68.979,-0.54
"Nov 01, 2012",69.452,69.703,69.949,69.391,-0.4
"Oct 31, 2012",69.731,69.927,70.261,69.687,-0.3
"Oct 30, 2012",69.9415,69.763,70.0785,69.44,0.21
"Oct 29, 2012",69.794,69.304,69.908,69.149,0.67
"Oct 26, 2012",69.3295,69.288,69.3935,68.978,0.08
"Oct 25, 2012",69.2735,69.666,69.8975,69.213,-0.61
"Oct 24, 2012",69.6985,69.739,69.8545,69.408,-0.09
"Oct 23, 2012",69.759,69.963,70.07,69.567,-0.3
"Oct 22, 2012",69.9655,70.121,70.3185,69.686,-0.23
"Oct 19, 2012",70.13,70.008,70.489,69.594,0.14
"Oct 18, 2012",70.03,69.292,70.18,69.071,1.01
"Oct 17, 2012",69.327,69.181,69.475,68.953,0.3
"Oct 16, 2012",69.1185,68.58,69.1285,68.442,0.77
"Oct 15, 2012",68.5915,68.409,68.8305,68.06,0.26
"Oct 12, 2012",68.4125,68.066,68.6175,67.882,0.46
"Oct 11, 2012",68.096,68.215,68.416,67.837,-0.22
"Oct 10, 2012",68.247,67.823,68.519,67.463,0.59
"Oct 09, 2012",67.85,68.123,68.38,67.706,-0.41
"Oct 08, 2012",68.1325,67.579,68.2835,67.169,0.69
"Oct 05, 2012",67.666,67.35,67.798,66.837,0.43
"Oct 04, 2012",67.3745,67.418,67.4675,66.864,-0.08
"Oct 03, 2012",67.4315,67.719,67.8335,67.207,-0.46
"Oct 02, 2012",67.742,67.474,67.934,67.438,0.35
"Oct 01, 2012",67.5045,67.878,67.9945,67.362,-0.66
"Sep 28, 2012",67.9505,68.341,68.5575,67.825,-0.6
"Sep 27, 2012",68.3615,68.981,69.0075,67.996,-0.91
"Sep 26, 2012",68.9895,68.845,69.1425,68.675,0.21
"Sep 25, 2012",68.8435,69.085,69.3275,68.734,-0.38
"Sep 24, 2012",69.1035,69.235,69.3105,68.684,-0.21
"Sep 21, 2012",69.2495,70.343,70.4725,69.224,-1.59
"Sep 20, 2012",70.3655,70.464,70.8215,70.111,-0.18
"Sep 19, 2012",70.489,70.313,70.705,70.177,0.25
"Sep 18, 2012",70.311,70.658,71.202,70.21,-0.52
"Sep 17, 2012",70.676,71.274,71.362,70.4,-0.87
"Sep 14, 2012",71.294,71.859,72.171,70.938,-0.8
"Sep 13, 2012",71.8655,71.221,71.9605,71.145,0.9
"Sep 12, 2012",71.227,70.996,71.399,70.79,0.3
"Sep 11, 2012",71.0165,70.736,71.1215,70.647,0.41
"Sep 10, 2012",70.7255,70.905,70.9975,70.615,-0.35
"Sep 07, 2012",70.975,70.299,70.975,70.097,0.93
"Sep 06, 2012",70.319,70.446,70.705,69.903,-0.21
"Sep 05, 2012",70.466,69.868,70.594,69.679,0.83
"Sep 04, 2012",69.886,69.885,70.139,69.813,-0.05
"Sep 03, 2012",69.9185,69.844,70.0345,69.631,0.1
"Aug 31, 2012",69.8505,69.554,70.1725,69.532,0.38
"Aug 30, 2012",69.5855,69.785,69.9195,69.46,-0.31
"Aug 29, 2012",69.8015,69.908,70.0475,69.626,-0.2
"Aug 28, 2012",69.9405,69.596,70.0365,69.357,0.47
"Aug 27, 2012",69.616,69.401,69.816,69.153,0.24
"Aug 24, 2012",69.4505,69.418,69.6715,69.19,0.04
"Aug 23, 2012",69.424,69.524,69.612,69.086,-0.13
"Aug 22, 2012",69.5165,69.028,69.5895,68.933,0.68
"Aug 21, 2012",69.049,68.509,69.283,68.493,0.75
"Aug 20, 2012",68.5375,68.672,68.8515,68.226,-0.17
"Aug 17, 2012",68.6565,68.719,68.9535,68.34,-0.1
"Aug 16, 2012",68.7245,68.206,68.8245,68.201,0.71
"Aug 15, 2012",68.241,68.488,68.646,68.079,-0.39
"Aug 14, 2012",68.5115,68.234,68.9735,68.195,0.38
