Date,Price,Open,High,Low,Vol.,Change %
"Jan 08, 2018","9,639.25","9,608.15","9,645.75","9,606.5",1.58M,0.69
"Jan 05, 2018","9,573.45","9,536.75","9,577.3","9,529.95",2.01M,0.71
"Jan 04, 2018","9,505.75","9,468.1","9,511.85","9,441.9",1.88M,0.7
"Jan 03, 2018","9,439.35","9,455.55","9,483.35","9,424.1",1.58M,0.23
"Jan 02, 2018","9,417.85","9,474.1","9,487.8","9,377.3",2.06M,-0.18
"Jan 01, 2018","9,434.5","9,500.2","9,518.9","9,421.7",2.17M,-0.59
"Dec 29, 2017","9,490.65","9,456.8","9,496.4","9,454.65",2.60M,0.58
"Dec 28, 2017","9,435.85","9,450.25","9,481.1","9,425.8",2.44M,-0.03
"Dec 27, 2017","9,438.25","9,478.15","9,493.85","9,413.25",1.97M,-0.34
"Dec 26, 2017","9,470.35","9,452","9,477.4","9,427.9",1.57M,0.41
"Dec 22, 2017","9,431.5","9,408.75","9,440.2","9,402.25",1.39M,0.47
"Dec 21, 2017","9,387.75","9,391.3","9,399.75","9,364.3",1.85M,0.26
"Dec 20, 2017","9,363.45","9,386.65","9,398.95","9,351",1.47M,0.03
"Dec 19, 2017","9,360.45","9,300.85","9,367.05","9,297.75",992.14K,0.97
"Dec 18, 2017","9,270.85","9,162.55","9,318.65","9,000.4",1.13M,0.59
"Dec 15, 2017","9,216.75","9,217.8","9,242.85","9,207.6",989.84K,0.91
"Dec 14, 2017","9,133.65","9,135.25","9,150.25","9,043.85",883.77K,0.35
"Dec 13, 2017","9,101.8","9,155.85","9,197.55","9,078.8",1.06M,-0.6
"Dec 12, 2017","9,156.5","9,237.15","9,237.6","9,149.35",903.76K,-0.82
"Dec 11, 2017","9,231.9","9,232.25","9,241.15","9,205.2",960.85K,0.45
"Dec 08, 2017","9,190.55","9,136.6","9,197.05","9,135.4",1.25M,0.96
"Dec 07, 2017","9,103.05","9,005.75","9,114.4","9,005.55",933.06K,1.27
"Dec 06, 2017","8,988.55","9,034.85","9,050.95","8,981.95",889.92K,-0.75
"Dec 05, 2017","9,056.6","9,052.45","9,074.95","8,995",882.29K,-0.03
"Dec 04, 2017","9,059.35","9,106.7","9,110.85","9,023.6",857.21K,-0.01
"Dec 01, 2017","9,060.4","9,191.45","9,209.15","9,046.7",1.04M,-1.03
"Nov 30, 2017","9,154.5","9,220.35","9,220.35","9,143.4",1.64M,-0.98
"Nov 29, 2017","9,244.7","9,265.5","9,280.65","9,231.65",1.02M,-0.1
"Nov 28, 2017","9,254.3","9,266.3","9,286.85","9,234.8",1.18M,-0.14
"Nov 27, 2017","9,267.5","9,228.2","9,272.85","9,212.95",1.06M,0.23
"Nov 24, 2017","9,246.05","9,226.75","9,254.5","9,221",1.03M,0.42
"Nov 23, 2017","9,207.4","9,212.35","9,226.75","9,164.3",1.03M,0.13
"Nov 22, 2017","9,195.7","9,210.85","9,219.95","9,161.75",1.13M,0.11
"Nov 21, 2017","9,185.4","9,192.05","9,215.85","9,166.4",1.24M,0.26
"Nov 20, 2017","9,161.9","9,143.5","9,169.95","9,122.35",1.06M,0.27
"Nov 17, 2017","9,137.1","9,161.8","9,185.5","9,125.15",1.21M,0.8
"Nov 16, 2017","9,065","9,005.1","9,078.6","8,993.9",1.22M,1.02
"Nov 15, 2017","8,973.75","9,039.85","9,043.15","8,949",1.22M,-0.86
"Nov 14, 2017","9,051.5","9,085.7","9,106.95","9,042",1.22M,-0.34
"Nov 13, 2017","9,082.45","9,163.05","9,171.15","9,075.8",1.33M,-0.79
"Nov 10, 2017","9,154.95","9,144.75","9,178.4","9,100.35",1.25M,0.08
"Nov 09, 2017","9,147.3","9,169.65","9,183.2","9,087.2",1.13M,0.33
"Nov 08, 2017","9,117.55","9,183.9","9,201.2","9,097.6",1.19M,-0.57
"Nov 07, 2017","9,169.55","9,303.15","9,309.65","9,152.65",1.45M,-1.12
"Nov 06, 2017","9,273.1","9,254.3","9,305.75","9,242.25",1.25M,0.13
"Nov 03, 2017","9,260.65","9,272.1","9,272.15","9,219.7",1.41M,0.25
"Nov 02, 2017","9,237.75","9,243.3","9,264.1","9,217.6",1.27M,0.03
"Nov 01, 2017","9,234.85","9,203.95","9,249.15","9,201.05",1.46M,0.89
"Oct 31, 2017","9,153.6","9,173.95","9,175.5","9,130.95",1.37M,-0.13
"Oct 30, 2017","9,165.1","9,137.55","9,177.2","9,132.15",1.19M,0.67
"Oct 27, 2017","9,104.45","9,128.85","9,136.45","9,094.5",1.36M,-0.03
"Oct 26, 2017","9,106.75","9,067.2","9,115.15","9,047.4",2.04M,0.46
"Oct 25, 2017","9,065.15","9,089.5","9,103","9,017.8",2.29M,0.79
"Oct 24, 2017","8,993.8","9,002.7","9,017.9","8,973.7",1.06M,0.23
"Oct 23, 2017","8,972.9","8,961.95","8,998.2","8,922.75",1.02M,0.39
"Oct 19, 2017","8,937.65","8,992.95","8,994.8","8,915.1",0,-0.52
"Oct 18, 2017","8,984.65","8,991.65","9,005.9","8,957.05",928.56K,-0.2
"Oct 17, 2017","9,002.35","8,988.75","9,011.1","8,972.8",950.65K,0.19
"Oct 16, 2017","8,985.25","8,974.25","9,000.1","8,937.65",980.77K,0.54
"Oct 13, 2017","8,937.2","8,916.65","8,954.65","8,913.95",1.07M,0.53
"Oct 12, 2017","8,890.05","8,818.6","8,895.7","8,784.65",956.78K,1.11
"Oct 11, 2017","8,792.4","8,865.75","8,886.8","8,760.65",1.16M,-0.5
"Oct 10, 2017","8,836.4","8,823.45","8,848.6","8,816.55",1.01M,0.43
"Oct 09, 2017","8,798.3","8,799.8","8,824.75","8,774.65",1.01M,0.12
"Oct 06, 2017","8,787.4","8,729.95","8,793.4","8,729",1.01M,0.93
"Oct 05, 2017","8,706.45","8,721.75","8,746.15","8,699.75",866.18K,0
"Oct 04, 2017","8,706.85","8,687.8","8,725.85","8,658.3",848.30K,0.51
"Oct 03, 2017","8,662.4","8,689.75","8,691.9","8,640.8",850.20K,0.73
"Sep 29, 2017","8,600","8,597.8","8,653.5","8,586.5",984.53K,0.5
"Sep 28, 2017","8,557.1","8,529.15","8,571.95","8,476.3",1.39M,0.42
"Sep 27, 2017","8,520.95","8,700.35","8,700.35","8,502.4",992.82K,-1.54
"Sep 26, 2017","8,654.6","8,641.1","8,677.5","8,592.9",949.78K,0.19
"Sep 25, 2017","8,638.3","8,737.85","8,738.05","8,574.8",1.15M,-1.14
"Sep 22, 2017","8,738","8,886.7","8,887.05","8,726.25",1.08M,-1.94
"Sep 21, 2017","8,911.2","8,942","8,957.55","8,845.9",1.08M,-0.3
"Sep 20, 2017","8,938.4","8,970.35","8,976.75","8,932.7",1.10M,-0.15
"Sep 19, 2017","8,951.75","8,967.8","8,970.1","8,930.1",1.20M,0.05
"Sep 18, 2017","8,946.9","8,932.9","8,963.8","8,931.8",999.08K,0.67
"Sep 15, 2017","8,887.6","8,864","8,906.8","8,839.25",1.23M,0.03
"Sep 14, 2017","8,884.95","8,894.75","8,918.7","8,865.9",1.01M,0.2
"Sep 13, 2017","8,866.85","8,900.75","8,928.1","8,853.1",1.18M,-0.27
"Sep 12, 2017","8,890.65","8,854.85","8,894.2","8,833.75",1.05M,0.9
"Sep 11, 2017","8,810.95","8,789.3","8,830.4","8,782.55",1.01M,0.7
"Sep 08, 2017","8,749.95","8,785.7","8,792.05","8,729.95",1.04M,-0.08
"Sep 07, 2017","8,757.15","8,766.2","8,785.9","8,747.9",1.03M,0.28
"Sep 06, 2017","8,732.4","8,703.3","8,745.7","8,686.95",1.03M,-0.17
"Sep 05, 2017","8,747.2","8,723","8,754.9","8,698.4",889.16K,0.54
"Sep 04, 2017","8,700.35","8,763.75","8,765.8","8,639.9",1.04M,-0.63
"Sep 01, 2017","8,755.25","8,717.05","8,763.3","8,700.45",1.06M,0.69
"Aug 31, 2017","8,694.95","8,683.4","8,700.5","8,647.75",1.36M,0.37
"Aug 30, 2017","8,663.15","8,628.45","8,678.7","8,625.8",950.58K,1.07
"Aug 29, 2017","8,571.8","8,648.7","8,648.9","8,561.75",914.94K,-1.13
"Aug 28, 2017","8,669.6","8,646.3","8,677.35","8,632.75",863.49K,0.74
"Aug 24, 2017","8,605.75","8,610.2","8,622.1","8,586.55",896.33K,0.24
"Aug 23, 2017","8,585","8,536.65","8,589.4","8,523.05",830.98K,1.01
"Aug 22, 2017","8,499.3","8,558.95","8,575.95","8,487.1",947.42K,-0.12
"Aug 21, 2017","8,509.4","8,618.5","8,635.4","8,497.25",862.64K,-0.99
"Aug 18, 2017","8,594.25","8,607.05","8,607.05","8,541.5",966.62K,-0.57
"Aug 17, 2017","8,643.3","8,674.15","8,685.25","8,627.4",1.01M,0.09
"Aug 16, 2017","8,635.7","8,575","8,640.5","8,526.95",1.06M,1.1
"Aug 14, 2017","8,541.5","8,479.45","8,558.7","8,477.5",1.11M,1.35
"Aug 11, 2017","8,427.7","8,395.4","8,487.75","8,371.2",1.41M,-0.82
"Aug 10, 2017","8,497.75","8,603.7","8,606.9","8,443.1",1.29M,-1.61
"Aug 09, 2017","8,637.15","8,709.1","8,711.9","8,620.7",1.22M,-1.03
"Aug 08, 2017","8,726.85","8,820.85","8,831.05","8,695.5",1.19M,-0.9
"Aug 07, 2017","8,806.45","8,789.85","8,822.4","8,784.15",991.04K,0.34
"Aug 04, 2017","8,776.2","8,722.7","8,784.95","8,705.05",1.06M,0.54
"Aug 03, 2017","8,729.3","8,788.35","8,788.35","8,715.05",1.22M,-0.65
"Aug 02, 2017","8,786.85","8,831.5","8,832.8","8,765.95",1.01M,-0.29
"Aug 01, 2017","8,812.6","8,815.25","8,820.75","8,786.05",835.15K,0.22
"Jul 31, 2017","8,793.3","8,767.05","8,799.3","8,752.25",1.02M,0.52
"Jul 28, 2017","8,747.45","8,715.75","8,755.95","8,691.35",1.28M,0.12
"Jul 27, 2017","8,737.1","8,783.3","8,817.35","8,724.7",1.71M,-0.13
"Jul 26, 2017","8,748.75","8,727.35","8,753.4","8,717.35",1.58M,0.44
"Jul 25, 2017","8,710.6","8,735.2","8,735.85","8,693.3",1.22M,0.09
"Jul 24, 2017","8,702.85","8,687.9","8,719.45","8,676.2",1.48M,0.38
"Jul 21, 2017","8,669.75","8,663.85","8,678.15","8,602.6",1.41M,0.33
"Jul 20, 2017","8,641.6","8,678.05","8,680.35","8,634.3",951.25K,-0.24
"Jul 19, 2017","8,662.15","8,617.95","8,665.6","8,616.15",1.12M,0.84
"Jul 18, 2017","8,589.8","8,605.4","8,642.35","8,579.95",1.11M,-0.8
"Jul 17, 2017","8,659.5","8,659.7","8,668","8,637.45",1.08M,0.22
"Jul 14, 2017","8,640.7","8,664.3","8,664.3","8,599.5",916.14K,-0.06
"Jul 13, 2017","8,646.3","8,620.55","8,649.65","8,619.2",886.92K,0.71
"Jul 12, 2017","8,585.5","8,564.3","8,591.65","8,552.25",977.09K,0.48
"Jul 11, 2017","8,544.9","8,580","8,596.95","8,539.6",1.02M,-0.14
"Jul 10, 2017","8,556.95","8,521.15","8,563.85","8,465.5",264.84K,0.91
"Jul 07, 2017","8,479.45","8,480.15","8,494.35","8,457.25",1.10M,-0.03
"Jul 06, 2017","8,481.75","8,470.25","8,506.15","8,463.55",1.03M,0.36
"Jul 05, 2017","8,451.5","8,419.4","8,456.4","8,412.4",971.20K,0.49
"Jul 04, 2017","8,410.7","8,442.9","8,450.8","8,394.8",934.76K,-0.07
"Jul 03, 2017","8,416.4","8,380","8,423.45","8,348.4",913.30K,1.02
"Jun 30, 2017","8,331.6","8,280.1","8,343.8","8,250.3",1.12M,0.37
"Jun 29, 2017","8,301.1","8,308.4","8,352.95","8,292.75",1.51M,0.26
"Jun 28, 2017","8,279.7","8,286.7","8,303.1","8,249.1",1.01M,-0.07
"Jun 27, 2017","8,285.5","8,372.35","8,382.15","8,249.5",1.18M,-0.83
"Jun 23, 2017","8,355.1","8,435.6","8,438.35","8,332.7",1.16M,-0.82
"Jun 22, 2017","8,423.85","8,455.9","8,496","8,412.1",1.22M,-0.23
"Jun 21, 2017","8,443.6","8,451.55","8,454.95","8,424.05",917.61K,-0.12
"Jun 20, 2017","8,454","8,467.3","8,475.9","8,444.75",768.61K,0.01
"Jun 19, 2017","8,453.1","8,446.95","8,467.45","8,428.7",687.27K,0.5
"Jun 16, 2017","8,411.45","8,416.55","8,440.95","8,392.2",1.02M,0.13
"Jun 15, 2017","8,400.2","8,420.85","8,427.7","8,383.55",1.01M,-0.24
"Jun 14, 2017","8,420.8","8,421.05","8,424.95","8,381.1",938.12K,0.15
"Jun 13, 2017","8,408","8,415.75","8,448.5","8,396.7",885.82K,-0.01
"Jun 12, 2017","8,408.7","8,439","8,439.15","8,392.25",780.96K,-0.52
"Jun 09, 2017","8,452.75","8,427.15","8,459.2","8,398.5",783.40K,0.28
"Jun 08, 2017","8,429.15","8,451.75","8,456.85","8,415.55",737.19K,-0.03
"Jun 07, 2017","8,431.5","8,420.1","8,442","8,400.2",798.78K,0.41
"Jun 06, 2017","8,397.2","8,457.45","8,460.5","8,383.75",774.63K,-0.46
"Jun 05, 2017","8,435.75","8,418.65","8,448.3","8,404.5",817.89K,0.35
"Jun 02, 2017","8,406.55","8,403.95","8,416.85","8,385.1",1.21M,0.47
"Jun 01, 2017","8,367.15","8,343.85","8,374.65","8,338.05",922.03K,0.19
"May 31, 2017","8,350.95","8,344.25","8,369.1","8,330.2",1.57M,0.26
"May 30, 2017","8,328.95","8,286","8,334.35","8,262.4",1.11M,0.35
"May 29, 2017","8,299.5","8,315.7","8,353.7","8,266.1",1.05M,-0.39
"May 26, 2017","8,331.85","8,238.95","8,335.8","8,231.35",1.08M,1.19
"May 25, 2017","8,233.9","8,130.7","8,240.95","8,119.15",1.37M,1.57
"May 24, 2017","8,106.6","8,178.35","8,192.25","8,087",1.14M,-0.64
"May 23, 2017","8,159.15","8,242.8","8,243.35","8,119.9",1.13M,-0.92
"May 22, 2017","8,235.05","8,304.9","8,322.5","8,228.8",953.73K,-0.28
"May 19, 2017","8,258.2","8,318.2","8,352.45","8,218.55",1.04M,-0.25
"May 18, 2017","8,279.15","8,334.3","8,361.45","8,269.25",1.07M,-1.39
"May 17, 2017","8,396","8,402","8,404.1","8,371.75",920.33K,-0.04
"May 16, 2017","8,398.95","8,367.25","8,401.4","8,359.1",1.06M,0.57
"May 15, 2017","8,351.3","8,329.75","8,353.7","8,322.5",975.10K,0.63
"May 12, 2017","8,299.2","8,343.15","8,343.9","8,271.95",832.31K,-0.38
"May 11, 2017","8,331","8,354.65","8,358.5","8,323.7",897.41K,0.13
"May 10, 2017","8,320.2","8,266.65","8,325.6","8,265.05",926.17K,0.94
"May 09, 2017","8,242.7","8,246.3","8,256","8,222.65",999.27K,0.2
"May 08, 2017","8,226.1","8,216.95","8,241.25","8,206.6",879.98K,0.4
"May 05, 2017","8,193.25","8,277.7","8,279","8,174.25",1.21M,-0.88
"May 04, 2017","8,265.8","8,263.85","8,269.1","8,235.8",1.05M,0.46
"May 03, 2017","8,227.7","8,259.55","8,260.8","8,215.4",967.98K,-0.04
"May 02, 2017","8,231.35","8,244.7","8,260.05","8,186",1.03M,0.21
"Apr 28, 2017","8,214.3","8,226.4","8,227.8","8,195.55",1.16M,-0.1
"Apr 27, 2017","8,222.2","8,241.95","8,245.25","8,210.65",1.14M,-0.11
"Apr 26, 2017","8,230.85","8,244.7","8,260.35","8,178.95",1.19M,0.17
"Apr 25, 2017","8,216.7","8,183.6","8,218.9","8,167.7",1.06M,0.98
"Apr 24, 2017","8,137.35","8,075.2","8,142.45","8,072.8",1.07M,0.99
"Apr 21, 2017","8,057.7","8,099.95","8,106.5","8,030.45",1.08M,-0.07
"Apr 20, 2017","8,063.1","8,036.25","8,069.35","8,032.55",946.94K,0.52
"Apr 19, 2017","8,021","8,008.4","8,031.25","7,983.2",947.71K,0.22
"Apr 18, 2017","8,003.15","8,065.1","8,117.2","7,995.35",1.28M,-0.49
"Apr 17, 2017","8,042.6","8,044","8,058","8,017.2",1.08M,-0.03
"Apr 13, 2017","8,044.9","8,080.7","8,080.7","8,040.35",812.04K,-0.42
"Apr 12, 2017","8,078.85","8,115.2","8,122.55","8,028.7",1.09M,-0.35
"Apr 11, 2017","8,107.1","8,056.55","8,108.45","8,050.1",1.16M,0.68
"Apr 10, 2017","8,052.1","8,070.45","8,077.95","8,038.3",781.74K,0.08
"Apr 07, 2017","8,045.35","8,064.05","8,100.5","8,035",988.92K,-0.58
"Apr 06, 2017","8,092.1","8,081.5","8,096.25","8,056.35",944.83K,-0.04
"Apr 05, 2017","8,095.1","8,077.85","8,100.7","8,045.75",1.07M,0.52
"Apr 03, 2017","8,053.15","8,028.55","8,057.4","8,014.4",836.44K,0.73
"Mar 31, 2017","7,995.05","7,975.05","8,005.75","7,971",1.04M,0.23
"Mar 30, 2017","7,976.9","7,950","7,983.85","7,946.75",1.37M,0.4
"Mar 29, 2017","7,945.3","7,935.65","7,950.95","7,916.8",947.16K,0.42
"Mar 28, 2017","7,912.1","7,895.3","7,919.85","7,894",778.03K,0.6
"Mar 27, 2017","7,865.3","7,899.75","7,900.6","7,847.75",809.94K,-0.51
"Mar 24, 2017","7,905.3","7,900.5","7,926.85","7,894.75",953.18K,0.25
"Mar 23, 2017","7,885.7","7,852.05","7,895.7","7,852.05",834.97K,0.71
"Mar 22, 2017","7,830.1","7,849.65","7,861.15","7,817.65",860.63K,-1
"Mar 21, 2017","7,909.2","7,927.5","7,933.2","7,874.5",873.92K,-0.12
"Mar 20, 2017","7,918.6","7,944.9","7,945.05","7,906",1.05M,-0.18
"Mar 17, 2017","7,933.1","7,967.7","7,974.95","7,913.4",1.17M,0.06
"Mar 16, 2017","7,928.55","7,893.5","7,931.65","7,892.65",1.06M,0.94
"Mar 15, 2017","7,854.75","7,842.15","7,869.55","7,836.1",980.79K,0.24
"Mar 14, 2017","7,835.65","7,844.3","7,864.6","7,807.5",990.88K,1.62
"Mar 10, 2017","7,710.9","7,732.5","7,751.3","7,690.95",685.08K,0.01
"Mar 09, 2017","7,710","7,704.05","7,731.9","7,692.75",776.94K,-0.01
"Mar 08, 2017","7,710.95","7,740.95","7,745.55","7,678.7",809.43K,-0.31
"Mar 07, 2017","7,735.3","7,758.75","7,758.8","7,723.25",759.20K,-0.13
"Mar 06, 2017","7,745.4","7,716.15","7,749.6","7,715.45",719.45K,0.64
"Mar 03, 2017","7,696.2","7,679.1","7,703.7","7,659.25",793.37K,0.06
"Mar 02, 2017","7,691.65","7,787.95","7,793.9","7,676",1.04M,-0.81
"Mar 01, 2017","7,754.7","7,733.3","7,769.95","7,729.35",1.03M,0.59
"Feb 28, 2017","7,709.1","7,713.4","7,729.3","7,695.25",1.12M,0.03
"Feb 27, 2017","7,706.5","7,733.3","7,746.15","7,700.4",980.07K,-0.3
"Feb 23, 2017","7,729.65","7,741.6","7,762.6","7,720.75",1.30M,0.1
"Feb 22, 2017","7,721.6","7,745.1","7,756.45","7,706.3",1.01M,-0.05
"Feb 21, 2017","7,725.25","7,704.4","7,735.35","7,690.25",883.76K,0.43
"Feb 20, 2017","7,691.85","7,640.1","7,694.7","7,632.15",975.53K,0.71
"Feb 17, 2017","7,638","7,672.8","7,681.1","7,617.2",1.00M,0.51
"Feb 16, 2017","7,599.45","7,543.3","7,602.45","7,522.45",874.73K,0.9
"Feb 15, 2017","7,531.6","7,597.4","7,613.6","7,519.85",941.51K,-0.97
"Feb 14, 2017","7,605.05","7,640.6","7,640.65","7,593.15",853.30K,-0.29
"Feb 13, 2017","7,626.95","7,655.3","7,660.05","7,583.1",922.50K,-0.06
"Feb 10, 2017","7,631.25","7,651.9","7,656.8","7,613.75",897.91K,0.1
"Feb 09, 2017","7,623.6","7,636.3","7,660.3","7,577.55",1.04M,0.12
"Feb 08, 2017","7,614.75","7,615.15","7,630.6","7,562.35",1.05M,0.15
"Feb 07, 2017","7,603.2","7,637.55","7,638.8","7,576.05",1.24M,-0.33
"Feb 06, 2017","7,628.1","7,610.8","7,638.35","7,600.25",1.17M,0.77
"Feb 03, 2017","7,569.9","7,555.7","7,578.05","7,544",1.33M,0.3
"Feb 02, 2017","7,547.1","7,525.45","7,564.45","7,501.55",1.23M,0.41
"Feb 01, 2017","7,516.05","7,390.55","7,520.7","7,366.9",1.32M,1.85
"Jan 31, 2017","7,379.3","7,453.8","7,455.2","7,372.55",1.30M,-0.98
"Jan 30, 2017","7,452.15","7,451.7","7,473","7,432.1",943.49K,-0.04
"Jan 27, 2017","7,455.15","7,426.85","7,483.9","7,424.4",1.04M,0.5
"Jan 25, 2017","7,417.7","7,338.9","7,424.9","7,334.8",1.11M,1.4
"Jan 24, 2017","7,315.25","7,259.8","7,319.7","7,254.6",683.41K,1
"Jan 23, 2017","7,242.55","7,191.4","7,251","7,189.8",663.62K,0.55
"Jan 20, 2017","7,202.75","7,267.1","7,281.85","7,196.65",869.23K,-1.17
"Jan 19, 2017","7,287.75","7,271.95","7,295.4","7,260.35",735.47K,0.26
"Jan 18, 2017","7,269","7,252.25","7,299.2","7,249.8",701.13K,0.35
"Jan 17, 2017","7,243.65","7,255.7","7,276.05","7,227",614.87K,-0.06
"Jan 16, 2017","7,247.95","7,224","7,255.65","7,209.3",603.67K,0.27
"Jan 13, 2017","7,228.3","7,268.95","7,271","7,202.95",676.59K,-0.05
"Jan 12, 2017","7,231.85","7,225.35","7,244.2","7,209.1",786.92K,0.25
"Jan 11, 2017","7,214.15","7,163.9","7,220.35","7,160.35",824.93K,1.15
"Jan 10, 2017","7,132.2","7,108.35","7,136.05","7,106.45",667.84K,0.66
"Jan 09, 2017","7,085.15","7,099.55","7,101.75","7,076.85",576.56K,0.03
"Jan 06, 2017","7,083.1","7,119.05","7,140.25","7,073.5",702.35K,-0.33
"Jan 05, 2017","7,106.9","7,063.15","7,112.6","7,061.8",827.12K,1.08
"Jan 04, 2017","7,030.75","7,042.25","7,058.6","7,024.2",800.04K,0.03
"Jan 03, 2017","7,028.75","7,019","7,048","6,989",627.40K,0.37
"Jan 02, 2017","7,002.5","7,007.4","7,014.15","6,955.45",602.25K,0.28
"Dec 30, 2016","6,982.8","6,931.85","6,993.4","6,928.85",636.19K,0.97
"Dec 29, 2016","6,915.45","6,846.8","6,920.9","6,839.8",864.98K,0.99
"Dec 28, 2016","6,847.4","6,849.45","6,902","6,839.9",565.57K,0.23
"Dec 27, 2016","6,832","6,730.9","6,840.85","6,711.65",568.81K,1.6
"Dec 26, 2016","6,724.45","6,800.2","6,801.8","6,720.25",499.94K,-1.33
"Dec 23, 2016","6,814.9","6,814.05","6,850.9","6,779.2",554.43K,-0.02
"Dec 22, 2016","6,816.35","6,883.4","6,883.9","6,806.1",509.30K,-1.16
