Date,Price,Open,High,Low,Vol.,Change %
"Apr 18, 2013","13,220.07","13,272.22","13,377.74","13,200.85",304.97K,-1.22
"Apr 17, 2013","13,382.89","13,330.5","13,397.5","13,318.69",277.44K,1.22
"Apr 16, 2013","13,221.44","13,023.91","13,312.23","13,004.46",321.61K,-0.41
"Apr 15, 2013","13,275.66","13,345.86","13,408.29","13,257.86",321.04K,-1.55
"Apr 12, 2013","13,485.14","13,568.25","13,568.25","13,402.86",351.97K,-0.47
"Apr 11, 2013","13,549.16","13,444.95","13,549.16","13,384.11",368.49K,1.96
"Apr 10, 2013","13,288.13","13,177.31","13,325.15","13,177.31",359.84K,0.73
"Apr 09, 2013","13,192.35","13,309.13","13,331.39","13,151.73",287.55K,0
"Apr 08, 2013","13,192.59","13,082.61","13,225.22","13,080.29",313.90K,2.8
"Apr 05, 2013","12,833.64","12,880.82","13,225.62","12,831.1",477.39K,1.58
"Apr 04, 2013","12,634.54","12,188.22","12,634.54","12,075.97",309.42K,2.2
"Apr 03, 2013","12,362.2","12,112.09","12,362.2","12,102.05",235.07K,2.99
"Apr 02, 2013","12,003.43","12,051.57","12,107.4","11,805.78",274.58K,-1.08
"Apr 01, 2013","12,135.02","12,371.34","12,384.83","12,133",198.16K,-2.12
"Mar 29, 2013","12,397.91","12,405.53","12,425.96","12,319.75",181.52K,0.5
"Mar 28, 2013","12,335.96","12,457.13","12,462.86","12,286.37",204.56K,-1.26
"Mar 27, 2013","12,493.79","12,476.58","12,502.26","12,442.39",152.92K,0.18
"Mar 26, 2013","12,471.62","12,461.79","12,540.12","12,456.04",187.54K,-0.6
"Mar 25, 2013","12,546.46","12,507.61","12,594.36","12,480.42",169.89K,1.69
"Mar 22, 2013","12,338.53","12,498.51","12,522.05","12,338.53",168.03K,-2.35
"Mar 21, 2013","12,635.69","12,592","12,650.26","12,586.06",193.34K,1.34
"Mar 19, 2013","12,468.23","12,405.61","12,491.16","12,401.12",165.25K,2.03
"Mar 18, 2013","12,220.63","12,365.44","12,373.17","12,220.63",195.87K,-2.71
"Mar 15, 2013","12,560.95","12,437.68","12,560.95","12,434.47",251.01K,1.45
"Mar 14, 2013","12,381.19","12,332.16","12,395.73","12,248.65",171.51K,1.16
"Mar 13, 2013","12,239.66","12,252.29","12,339.45","12,234.48",195.94K,-0.61
"Mar 12, 2013","12,314.81","12,433.6","12,461.97","12,314.81",306.50K,-0.28
"Mar 11, 2013","12,349.05","12,363.09","12,403.95","12,300.83",332.32K,0.53
"Mar 08, 2013","12,283.62","12,066.5","12,283.62","12,065.09",364.60K,2.64
"Mar 07, 2013","11,968.08","12,037.25","12,069.6","11,946.01",215.98K,0.3
"Mar 06, 2013","11,932.27","11,811.06","11,933.82","11,803.09",200.93K,2.13
"Mar 05, 2013","11,683.45","11,732.57","11,779.42","11,666.38",198.88K,0.27
"Mar 04, 2013","11,652.29","11,695.45","11,767.68","11,613.59",205.19K,0.4
"Mar 01, 2013","11,606.38","11,464.71","11,648.63","11,464.71",190.11K,0.41
"Feb 28, 2013","11,559.36","11,396.73","11,563.75","11,392.56",217.25K,2.71
"Feb 27, 2013","11,253.97","11,418.56","11,419.62","11,253.97",193.23K,-1.27
"Feb 26, 2013","11,398.81","11,449.66","11,520.24","11,374.83",267.95K,-2.26
"Feb 25, 2013","11,662.52","11,564.55","11,662.52","11,562.1",240.89K,2.43
"Feb 22, 2013","11,385.94","11,238.75","11,390.65","11,175.67",247.91K,0.68
"Feb 21, 2013","11,309.13","11,404.73","11,442.11","11,301.77",196.27K,-1.39
"Feb 20, 2013","11,468.28","11,485.65","11,510.52","11,440.1",201.97K,0.84
"Feb 19, 2013","11,372.34","11,336.45","11,412.86","11,336.45",189.93K,-0.31
"Feb 18, 2013","11,407.87","11,318.22","11,445.46","11,308.83",238.31K,2.09
"Feb 15, 2013","11,173.83","11,239.21","11,261.58","11,065.06",346.21K,-1.18
"Feb 14, 2013","11,307.28","11,273.4","11,356.54","11,243.49",280.06K,0.5
"Feb 13, 2013","11,251.41","11,333.72","11,365.27","11,196.66",275.33K,-1.04
"Feb 12, 2013","11,369.12","11,346.72","11,460.64","11,343.44",301.15K,1.94
"Feb 08, 2013","11,153.16","11,179.97","11,299.71","11,135.89",328.05K,-1.8
"Feb 07, 2013","11,357.07","11,406.32","11,446.81","11,295.62",404.32K,-0.93
"Feb 06, 2013","11,463.75","11,236.7","11,498.42","11,232.05",353.43K,3.77
"Feb 05, 2013","11,046.92","11,105.24","11,170.85","11,046.92",385.15K,-1.9
"Feb 04, 2013","11,260.35","11,254.16","11,285.49","11,194.74",354.11K,0.62
"Feb 01, 2013","11,191.34","11,193.72","11,237.84","11,142.26",278.25K,0.47
"Jan 31, 2013","11,138.66","11,057.5","11,145.38","11,007.77",275.72K,0.22
"Jan 30, 2013","11,113.95","10,913.97","11,113.95","10,905.64",202.81K,2.28
"Jan 29, 2013","10,866.72","10,751.01","10,937.63","10,751.01",238.46K,0.39
"Jan 28, 2013","10,824.31","11,002.86","11,002.86","10,824.31",198.28K,-0.94
"Jan 25, 2013","10,926.65","10,797.3","10,926.65","10,790.95",220.59K,2.88
