Date,Open,High,Low,Close
2004-07-19,245.87,247.92,245.76,247.62
2004-07-20,247.55,249.06,246.44,248.54
2004-07-21,248.72,248.88,246.11,246.46
2004-07-22,246.46,247.51,246.25,246.44
2004-07-23,246.45,247.51,246.18,247.07
2004-07-26,247.03,248.17,246.54,246.82
2004-07-27,246.87,247.4,245.75,246.25
2004-07-28,246.24,246.44,243.91,244.35
2004-07-29,244.36,244.81,243.58,244.18
2004-07-30,244.17,245.97,243.85,245.64
2004-08-02,245.68,246.6,245.16,246.43
2004-08-03,246.44,247.21,245.96,246.72
2004-08-04,246.7,246.98,244.97,245.69
2004-08-05,245.65,246.04,244.04,244.32
2004-08-06,244.33,246.22,244.06,244.95
2004-08-09,244.99,245.66,244.32,244.61
2004-08-10,244.65,245.12,243.78,244.31
2004-08-11,244.28,245.81,243.9,245.08
2004-08-12,245.16,245.76,244.64,245.5
2004-08-13,245.54,245.54,243.14,243.85
2004-08-16,244.29,244.88,243.35,244.67
2004-08-17,244.71,246.9,244.36,246.8
2004-08-18,246.8,248.39,246.14,248.13
2004-08-19,248.15,248.36,247.37,247.54
2004-08-20,247.53,249.29,247.19,249.18
2004-08-23,249.16,249.47,248.3,249.16
2004-08-24,249.18,251.54,248.76,250.8
2004-08-25,250.72,251.16,248.58,249.51
2004-08-26,249.43,251.17,249.13,250.38
2004-08-27,250.37,251.58,250.23,251.17
2004-08-30,251.25,251.44,249.46,250.11
2004-08-31,250.17,251.48,249.42,250.82
2004-09-01,250.91,251.21,250.01,250.6
2004-09-02,250.64,251.47,250.16,250.83
2004-09-03,250.87,251.63,249.39,249.83
2004-09-06,249.66,250.87,249.57,250.27
2004-09-07,250.23,252.71,250.12,252.32
2004-09-08,252.31,252.54,251.1,251.17
2004-09-09,251.2,251.64,250.04,250.5
2004-09-10,250.52,250.7,248.83,249.69
2004-09-13,249.9,250.25,248.04,248.78
2004-09-14,248.77,250.07,248.44,249.78
2004-09-15,249.75,250.88,249.62,250.51
2004-09-16,250.51,251.2,250.18,250.36
2004-09-17,250.37,250.82,248.77,249.89
2004-09-20,249.74,250.93,249.31,250.3
2004-09-21,250.32,250.36,248.69,249.09
2004-09-22,249.14,249.45,247.61,247.62
2004-09-23,247.63,247.9,246.54,247.08
2004-09-24,247.1,247.79,246.33,247
2004-09-27,247.1,247.14,245.08,245.2
2004-09-28,245.19,245.4,244.08,244.66
2004-09-29,244.66,246.86,244.63,246.43
2004-09-30,246.45,247.7,245.69,247.03
2004-10-01,246.99,248.03,246.57,246.95
2004-10-04,246.8,247.92,246.57,247.76
2004-10-05,247.81,248.09,246.72,246.92
2004-10-06,246.91,247.53,246.59,247.02
2004-10-07,247.07,247.54,246.79,247.15
2004-10-08,247.2,249.86,246.93,249.49
2004-10-11,249.45,250.41,249.34,249.75
2004-10-12,249.73,249.94,249.04,249.71
2004-10-13,250.19,250.19,249,249.16
2004-10-14,249.15,249.72,248.93,249.1
2004-10-15,249.09,250.01,248.82,248.9
2004-10-18,249.04,249.39,248.44,249.3
2004-10-19,249.3,251.09,249.06,250.91
2004-10-20,250.92,250.95,249.66,249.84
2004-10-21,249.91,251.24,249.68,250.83
2004-10-22,250.83,251.62,250.42,251.18
2004-10-25,250.84,252.22,250.58,250.99
2004-10-26,251.03,252.15,250.55,251.29
2004-10-27,251.2,253.14,250.84,252.88
2004-10-28,252.71,253.76,252.18,253.03
2004-10-29,253.05,253.87,252.78,253.5
2004-11-01,253.16,253.28,252.05,252.4
2004-11-02,252.37,253.1,252.04,252.94
2004-11-03,252.94,253.31,251.04,251.64
2004-11-04,251.6,252.7,251.29,252.11
2004-11-05,252.15,252.99,251.68,252.11
2004-11-08,252.2,252.75,251.89,252.45
2004-11-09,252.47,252.58,251.64,252.13
2004-11-10,252.13,252.2,249.02,249.53
2004-11-11,249.62,250.72,249.47,250.7
2004-11-12,250.72,252.49,250.14,251.79
2004-11-15,251.78,253.51,251.78,253.39
2004-11-16,253.21,253.33,252.25,252.67
2004-11-17,252.66,255.76,252.35,255.05
2004-11-18,255.1,255.96,254.86,255.77
2004-11-19,255.72,258.19,255.38,257.12
2004-11-22,257.43,257.92,256.88,257.26
2004-11-23,257.27,257.5,255.38,255.93
2004-11-24,255.9,256.94,255.12,255.95
2004-11-25,255.93,256.81,255.61,256.09
2004-11-26,256.07,256.5,254.54,255.59
2004-11-29,255.59,255.94,254.67,254.98
2004-11-30,254.9,255.14,253.31,253.6
2004-12-01,253.55,254.22,252.8,252.95
2004-12-02,252.9,254.47,252.45,252.63
2004-12-03,252.63,253.68,251.75,253.65
2004-12-06,253.49,253.77,250.61,251.41
2004-12-07,251.4,252.52,251.03,251.58
2004-12-08,251.63,251.79,248.76,249.83
2004-12-09,249.86,250.58,248.63,248.88
2004-12-10,248.91,249.23,247.07,248.94
2004-12-13,248.19,249.43,247.95,248.86
2004-12-14,248.8,249.09,246.53,246.8
2004-12-15,246.75,249.01,246.69,248.54
2004-12-16,248.59,249.78,248,248.85
2004-12-17,248.84,249.78,248.65,249.21
2004-12-20,249.29,249.39,247.99,248.62
2004-12-21,248.6,249.7,248.56,249.27
2004-12-22,249.25,251.23,249.02,250.23
2004-12-23,250.2,251.17,250.15,250.86
2004-12-24,250.88,251.11,250.28,250.97
2004-12-27,250.48,251.77,249.79,251.21
2004-12-28,251.2,251.66,250.55,251.45
2004-12-29,251.46,251.5,249.49,250.32
2004-12-30,250.33,251.94,249.45,251.41
2004-12-31,251.45,253.99,251.36,253.41
2005-01-03,253.27,254.69,253.07,253.99
2005-01-04,253.99,254.87,251.65,252.27
2005-01-05,252.26,253.56,251.61,252.9
2005-01-06,252.94,253.4,251.3,251.75
2005-01-07,251.8,253.97,251.75,252.63
2005-01-10,253.01,254.3,252.82,253.9
2005-01-11,253.86,256.36,253.64,255.73
2005-01-12,255.77,257.85,255.53,256.86
2005-01-13,256.88,257.83,256.27,257.48
2005-01-14,257.48,260.47,256.66,259.73
2005-01-17,259.66,260.6,259.04,260.14
2005-01-18,260.1,260.31,257.57,259.81
2005-01-19,259.91,259.96,257.69,258.1
2005-01-20,258.01,258.67,256.16,256.73
2005-01-21,256.68,258.21,255.71,258.18
2005-01-24,257.39,257.97,256.63,257.88
2005-01-25,257.83,258.29,254.97,255.67
2005-01-26,255.72,257.09,255.53,256.32
2005-01-27,256.33,257.71,255.43,256.73
2005-01-28,256.76,256.96,255.19,255.66
2005-01-31,255.11,255.76,254.99,255.19
2005-02-01,255.16,255.44,254.45,255.24
2005-02-02,255.24,255.59,254.34,254.98
2005-02-03,254.94,255.25,253.27,253.64
2005-02-04,253.63,255.88,253.48,255.77
2005-02-07,254.52,255.84,254.31,255.37
2005-02-08,255.41,255.47,252.65,253.04
2005-02-09,253.1,253.79,252.48,253.16
2005-02-10,253.18,253.28,250.8,251.56
2005-02-11,251.61,252.45,251.51,251.75
2005-02-14,252.4,253.35,251.48,251.82
2005-02-15,251.85,253.24,251.22,252.54
2005-02-16,252.66,252.66,250.68,250.97
2005-02-17,250.98,251.25,249.56,249.71
2005-02-18,249.69,250.65,249.03,249.47
2005-02-21,249.4,250.06,249.15,249.95
2005-02-22,249.94,252.16,249.57,251.22
2005-02-23,251.22,251.27,249.48,249.67
2005-02-24,249.69,250.29,248.36,248.77
2005-02-25,248.74,249.56,248.21,248.23
2005-02-28,248.32,250.7,248.25,249.82
2005-03-01,249.86,250.89,249.63,250.44
2005-03-02,250.48,250.58,249.62,250.2
2005-03-03,250.2,250.41,249.29,249.58
2005-03-04,249.58,250.2,248.71,249.18
2005-03-07,249.24,249.78,248.72,249.04
2005-03-08,249.07,249.59,248.49,248.94
2005-03-09,248.97,251.17,248.64,250.41
2005-03-10,250.37,250.86,249.32,250.19
2005-03-11,250.23,250.7,249.75,249.75
2005-03-14,250.13,250.52,248.44,249.04
2005-03-15,249.03,250.53,248.76,250.11
2005-03-16,250.1,250.51,249.41,249.65
2005-03-17,249.68,250.08,248.77,249.17
2005-03-18,249.17,249.6,248.54,249.05
2005-03-21,249.2,250.49,249,250.17
2005-03-22,250.17,250.8,249.92,250.34
2005-03-23,250.34,251.37,250.11,250.69
2005-03-24,250.69,250.75,249.25,249.88
2005-03-25,249.88,250.14,249.61,249.73
2005-03-28,249.87,249.91,248.13,248.43
2005-03-29,248.43,248.46,246.79,247.13
2005-03-30,247.13,247.66,246.25,246.74
2005-03-31,246.76,248.21,246.55,246.96
2005-04-01,246.97,247,246.03,246.58
2005-04-04,246.66,246.73,245.46,245.53
2005-04-05,245.46,245.71,244.51,245.33
2005-04-06,245.35,245.95,244.2,244.25
2005-04-07,244.25,245.35,244.09,244.97
2005-04-08,245,245.6,244.4,244.42
2005-04-11,244.56,245.53,244.28,245.11
2005-04-12,245.11,245.75,244.26,245.58
2005-04-13,245.56,246.85,245.37,246.31
2005-04-14,246.32,246.62,245.45,245.59
2005-04-15,245.59,246.05,244.91,245.48
2005-04-18,245.69,246.06,244.73,245.22
2005-04-19,245.2,245.68,244.73,245.49
2005-04-20,245.49,245.92,244.64,245.03
2005-04-21,245.07,246.07,244.56,245.82
2005-04-22,245.82,248.16,245.76,247.48
2005-04-25,248.53,249.11,247.87,248.65
2005-04-26,248.65,249.01,247.9,248.15
2005-04-27,248.15,249.35,247.66,248.93
2005-04-28,248.93,249.46,247.99,248.32
2005-04-29,248.32,251.95,248.27,251.53
2005-05-02,251.04,252.11,250.35,251.57
2005-05-03,251.57,252.21,251.28,252.08
2005-05-04,252.08,253.13,251.56,252.23
2005-05-05,252.19,252.79,252.04,252.24
2005-05-06,252.24,253.04,251.43,252.26
2005-05-09,252.2,252.24,250.88,250.91
2005-05-10,250.91,251.76,250.78,251.27
2005-05-11,251.27,252.58,250.62,251.51
2005-05-12,251.53,251.86,250.04,250.18
2005-05-13,250.17,250.64,249.81,250.25
2005-05-16,250.21,252.23,249.5,251.75
2005-05-17,251.7,252.77,250.57,250.85
2005-05-18,250.82,251.77,250.26,251.14
2005-05-19,251.17,251.37,249.97,250.28
2005-05-20,250.28,250.67,249.57,249.82
2005-05-23,250.05,251.03,249.8,250.84
2005-05-24,250.86,251.49,250.55,250.94
2005-05-25,250.94,251.66,250.24,250.63
2005-05-26,250.68,251.19,249.9,251.02
2005-05-27,251.02,251.2,250.3,250.34
2005-05-30,250.54,251.2,250.2,250.9
2005-05-31,250.91,251.96,250.52,250.73
2005-06-01,250.73,251.87,250.46,251.27
2005-06-02,251.28,251.75,250.97,251.59
2005-06-03,251.57,253.24,251.44,253.24
2005-06-06,253.08,254.83,252.83,254.19
2005-06-07,254.18,254.64,253.86,254.14
2005-06-08,254.13,254.43,253.02,253.66
2005-06-09,253.62,253.85,252.79,253.47
2005-06-10,253.48,253.72,251.45,251.45
2005-06-13,251.68,252.23,249.79,249.97
2005-06-14,249.96,250.94,249.87,250.69
2005-06-15,250.64,251.07,249.38,249.83
2005-06-16,249.84,250.67,249.6,250.45
2005-06-17,250.48,250.98,249.51,250.06
2005-06-20,250.05,250.36,248.87,249.2
2005-06-21,249.21,251.53,249.18,251.2
2005-06-22,251.24,251.25,250.2,250.66
2005-06-23,250.65,251.95,250.61,251.26
2005-06-24,251.24,251.37,249.66,250.35
2005-06-27,249.82,249.9,248.73,248.91
2005-06-28,248.92,249.23,248.33,248.94
2005-06-29,248.93,249.17,247.93,248.32
2005-06-30,248.29,248.94,247.8,248.44
2005-07-01,248.43,249.16,247.73,248.25
2005-07-04,248.76,249.91,248.67,249.57
2005-07-05,249.58,249.69,248.72,249.46
2005-07-06,249.44,249.75,248,248.43
2005-07-07,248.47,249.96,248.16,249.25
2005-07-08,249.22,249.87,248.55,248.73
2005-07-11,248.73,249.63,248,248.47
2005-07-12,248.45,249.14,248.18,248.31
2005-07-13,248.28,248.5,247.45,247.71
2005-07-14,247.74,248.32,247.01,247.35
2005-07-15,247.39,248.27,246.91,248.03
2005-07-18,247.91,249.35,247.64,248.8
2005-07-19,248.83,249.01,247.32,247.6
2005-07-20,247.61,247.68,246.25,246.92
2005-07-21,246.84,252.33,246.69,251.58
2005-07-22,251.61,251.68,249.56,250.73
2005-07-25,250.62,250.91,249.22,249.9
2005-07-26,249.88,250,248.2,248.39
2005-07-27,248.38,248.73,247.65,248.02
2005-07-28,248,248.6,246.89,247.45
2005-07-29,247.49,247.94,246,246.68
2005-08-01,246.4,247.3,245.98,246.08
2005-08-02,246.07,248.21,245.98,247.77
2005-08-03,247.78,247.93,246.55,247.32
2005-08-04,247.29,247.97,246.3,246.69
2005-08-05,246.71,246.91,245.21,245.49
2005-08-08,245,245.6,244.33,244.57
2005-08-09,244.61,245.32,244.45,244.96
2005-08-10,244.93,247.54,244.86,247.07
2005-08-11,247.06,248.11,246.87,247.82
2005-08-12,247.83,248.57,247.41,248.43
2005-08-15,248.15,249.56,247.9,249.21
2005-08-16,249.2,249.93,248.57,248.63
2005-08-17,248.59,249.33,248.17,248.78
2005-08-18,248.81,248.87,247.64,248.37
2005-08-19,248.33,248.78,247.96,248.4
2005-08-22,248.37,250.37,248.25,249.59
2005-08-23,249.58,249.93,248.67,249.09
2005-08-24,249.1,249.2,247.97,248.18
2005-08-25,248.2,248.94,247.78,248.24
2005-08-26,248.2,249.39,247.68,248.18
2005-08-29,248.07,248.44,246.99,247.65
2005-08-30,247.68,248.07,246.48,247.06
2005-08-31,247.05,247.18,245.94,246.73
2005-09-01,246.72,246.82,245.7,245.87
2005-09-02,245.91,246.61,245.23,245.29
2005-09-05,245.57,247.1,245.4,246.63
2005-09-06,246.68,247.06,245.56,246.07
2005-09-07,246.09,246.81,245.08,245.7
2005-09-08,245.67,245.77,244.31,244.75
2005-09-09,244.76,246.51,244.15,246.37
2005-09-12,247.28,247.66,246.53,246.65
2005-09-13,246.7,246.97,245.14,245.87
2005-09-14,245.88,246.99,245.42,246.59
2005-09-15,246.58,248.09,245.94,247.01
2005-09-16,247.02,247.14,245.18,245.48
2005-09-19,245.62,246.39,245.4,245.94
2005-09-20,245.93,246.41,245.05,245.2
2005-09-21,245.1,246.03,244.87,245.42
2005-09-22,245.46,246.63,244.67,246.28
2005-09-23,246.29,247.29,245.77,245.89
2005-09-26,246.17,246.59,245.64,246.22
2005-09-27,246.25,246.25,244.49,244.83
2005-09-28,244.84,245.46,244.57,245.16
2005-09-29,245.18,245.99,244.87,245.36
2005-09-30,245.42,245.73,244.04,244.47
2005-10-03,244.61,244.63,243.79,244.03
2005-10-04,244.01,244.27,243.34,243.48
2005-10-05,243.47,244.41,243.31,243.55
2005-10-06,243.54,243.72,242.69,243.2
2005-10-07,243.22,243.9,242.82,243.36
2005-10-10,243.55,243.84,242.99,243.29
2005-10-11,243.33,244.34,243.16,243.43
2005-10-12,243.4,243.67,242.9,243.21
2005-10-13,243.25,243.51,242.35,242.8
2005-10-14,242.77,243.1,242.38,242.63
2005-10-17,242.49,242.95,241.8,242.01
2005-10-18,242,242.14,240.73,240.86
2005-10-19,240.9,241.31,240.25,240.65
2005-10-20,240.62,240.87,239.64,239.89
2005-10-21,239.88,240.19,238.75,239.3
2005-10-24,239.42,240.54,239.38,240.17
2005-10-25,240.12,240.4,239.22,239.5
2005-10-26,239.54,239.58,238.31,238.47
2005-10-27,238.44,239.35,237.84,238.57
2005-10-28,238.59,239.15,238.46,238.94
2005-10-31,238.75,239.09,237.61,237.91
2005-11-01,237.82,238.15,237.29,237.52
2005-11-02,237.48,237.67,236.14,236.16
2005-11-03,236.15,236.81,236.03,236.41
2005-11-04,236.4,236.78,235.64,236.2
2005-11-07,236.4,238.32,236.32,237.85
2005-11-08,237.86,239.33,237.83,238.65
2005-11-09,238.67,239.58,238.14,238.21
2005-11-10,238.23,238.29,236.99,237.66
2005-11-11,237.64,238.5,237.48,237.57
2005-11-14,237.49,237.82,235.96,236.5
2005-11-15,236.57,236.58,235.72,236.31
2005-11-16,236.27,237.59,235.5,237.07
2005-11-17,237.08,238.27,236.93,237.45
2005-11-18,237.44,237.61,236.61,236.79
2005-11-21,236.57,237.74,236.16,237.28
2005-11-22,237.29,237.6,236.58,236.97
2005-11-23,236.93,238.09,236.75,236.98
2005-11-24,236.99,237.36,236.63,236.87
2005-11-25,236.85,236.87,235.8,236.23
2005-11-28,236.13,236.9,235.82,236.1
2005-11-29,236.09,236.34,235.52,235.58
2005-11-30,235.59,236.18,234.46,234.63
2005-12-01,234.62,234.92,233.07,233.31
2005-12-02,233.27,234.03,232.42,233.15
2005-12-05,232.21,232.59,231.53,231.56
2005-12-06,231.51,231.98,230.95,231.98
2005-12-07,232.01,232.7,231.46,232.11
2005-12-08,232.13,233.25,231.66,231.97
2005-12-09,231.96,232.33,231.1,231.21
2005-12-12,231.21,231.44,230.23,231.04
2005-12-13,231.05,231.4,230.48,231.03
2005-12-14,231.05,236.87,230.69,235.42
2005-12-15,235.4,238.84,235.11,238.35
2005-12-16,238.3,240.05,237.58,239.33
2005-12-19,239.6,239.68,237.5,238.9
2005-12-20,238.88,239.31,237.9,238.16
2005-12-21,238.19,238.96,237.63,238.4
2005-12-22,238.35,240.47,237.87,240.1
2005-12-23,240.14,241.66,239.85,241.26
2005-12-26,240.88,241.74,240.65,241.16
2005-12-27,241.08,241.1,239.21,239.43
2005-12-28,239.42,239.79,238.68,239.23
2005-12-29,239.24,239.35,238.39,238.77
2005-12-30,238.74,239.98,238.17,238.92
2006-01-02,239.19,239.55,238.3,239.03
2006-01-03,239,240.19,238.66,239.73
2006-01-04,239.69,240.49,238.26,238.74
2006-01-05,238.77,239.82,238.18,239.07
2006-01-06,239.03,241.62,238.67,241.23
2006-01-09,241.16,242.92,241.07,241.6
2006-01-10,241.64,242.51,241.29,242.09
2006-01-11,242.06,242.97,241.35,242.11
2006-01-12,242.12,243.59,241.81,242.2
2006-01-13,242.18,242.34,241.26,241.59
2006-01-16,241.72,242.15,240.23,240.3
2006-01-17,240.31,241.17,239.1,239.57
2006-01-18,239.53,240.87,239.08,240.29
2006-01-19,240.3,241.4,240.02,240.24
2006-01-20,240.29,240.94,239.5,239.66
2006-01-23,239.74,240.6,239.05,239.43
2006-01-24,239.44,239.99,239,239.08
2006-01-25,239.09,239.17,236.74,237.32
2006-01-26,237.36,237.78,236.21,236.36
2006-01-27,236.32,237.05,235.5,235.98
2006-01-30,235.87,236.43,235.04,235.31
2006-01-31,235.29,236.22,234.74,235.21
2006-02-01,235.19,235.47,233.94,234.25
2006-02-02,234.21,234.44,232.66,232.74
2006-02-03,232.79,233.62,232.45,233.43
2006-02-06,233.42,234.73,233.41,234.32
2006-02-07,234.31,236.97,234.11,236.79
2006-02-08,236.79,237.19,235.39,235.73
2006-02-09,235.74,235.93,234.87,234.93
2006-02-10,234.99,237.77,234.84,237.13
2006-02-13,237.34,237.93,236.71,237.56
2006-02-14,237.51,239.19,237.43,238.52
2006-02-15,238.52,238.94,237.11,237.42
2006-02-16,237.44,238.11,237.23,237.91
2006-02-17,237.93,238.45,236.01,236.86
2006-02-20,236.41,236.87,236.09,236.12
2006-02-21,236.15,236.28,234.83,235.25
2006-02-22,235.32,236.53,235.02,236.05
2006-02-23,236.05,238.7,236.01,238.28
2006-02-24,238.33,239.53,238.14,239.24
2006-02-27,241.4,241.72,240.8,241.19
2006-02-28,241.19,241.39,240.17,240.85
2006-03-01,240.87,241.44,239.52,240.67
2006-03-02,240.68,240.72,239.71,240.05
2006-03-03,240.09,240.71,238.39,238.84
2006-03-06,238.78,239.19,236.76,236.9
2006-03-07,236.91,238.4,236.75,237.95
2006-03-08,237.91,238.76,237.29,237.63
2006-03-09,237.65,238.91,236.67,237.09
2006-03-10,237.07,237.49,235.93,236.02
2006-03-13,236.3,236.47,235.41,235.94
2006-03-14,235.92,237.76,235.78,237.16
2006-03-15,237.12,237.72,236.73,237.15
2006-03-16,237.19,237.5,236.47,237.26
2006-03-17,237.28,239.61,237.15,239.22
2006-03-20,239.1,240.16,238.2,238.44
2006-03-21,238.44,239.05,237.35,237.71
2006-03-22,237.76,238.81,237.27,238.08
2006-03-23,238.15,239.03,237.47,237.71
2006-03-24,237.69,237.86,236.34,237.75
2006-03-27,237.5,239.48,237.36,239.01
2006-03-28,239.05,239.87,236.56,236.8
2006-03-29,236.84,237.94,236.76,237.55
2006-03-30,237.58,238.13,236.85,237.19
2006-03-31,237.18,237.65,236.51,237.18
2006-04-03,237.09,237.56,236.08,236.95
2006-04-04,236.91,237.27,235.81,235.82
2006-04-05,235.87,237.27,235.64,236.08
2006-04-06,236.1,236.26,235.11,235.67
2006-04-07,235.62,236.76,235.36,235.75
2006-04-10,235.93,236.38,235.06,235.53
2006-04-11,235.56,235.65,234.49,235.09
2006-04-12,235.11,235.85,234.61,234.82
2006-04-13,234.81,235.07,234.2,234.53
2006-04-14,234.61,234.71,234.21,234.36
2006-04-17,234.47,234.84,234.1,234.3
2006-04-18,234.32,234.64,233.6,234.5
2006-04-19,234.59,235.12,232.73,233.44
2006-04-20,233.47,234.39,232.97,234.35
2006-04-21,234.33,235.82,233.6,235.73
2006-04-24,237.08,239.76,236.64,239.01
2006-04-25,239.01,239.94,238.44,238.57
2006-04-26,238.57,239.17,237.86,238.82
2006-04-27,238.83,240.02,238.44,238.78
2006-04-28,238.82,238.88,237.26,237.43
2006-05-01,237.77,239.51,237.55,238.26
2006-05-02,238.26,238.37,237.06,237.6
2006-05-03,237.53,238.13,236.52,236.86
2006-05-04,236.85,237.03,235.87,236.28
2006-05-05,236.28,238.32,235.35,237.7
2006-05-08,238.81,240.62,238.31,239.64
2006-05-09,239.66,240.76,239.56,240.37
2006-05-10,240.35,242.2,240.06,241.38
2006-05-11,241.39,241.42,239.87,239.92
2006-05-12,239.89,241.69,239.51,240.24
2006-05-15,240.87,241.57,240.26,240.75
2006-05-16,240.66,241.75,240.06,241.66
2006-05-17,241.66,242.46,239.25,239.39
2006-05-18,239.38,240.32,238.46,238.86
2006-05-19,238.87,239.59,237.72,238.17
2006-05-22,238.19,238.6,236.36,237.99
2006-05-23,238,239,237.11,237.46
2006-05-24,237.25,237.58,236.2,236.38
2006-05-25,236.35,238.52,236.22,238.19
2006-05-26,238.2,238.79,237.28,237.49
2006-05-29,237.59,238.37,237.42,238
2006-05-30,237.96,238.25,236.45,236.64
2006-05-31,236.82,237.87,236.39,236.66
2006-06-01,236.6,237.27,236.09,236.99
2006-06-02,236.88,238.03,236.33,237.46
2006-06-05,237.39,237.78,236.82,237.04
2006-06-06,237.05,237.19,235.31,235.85
2006-06-07,235.91,236.29,235.44,235.85
2006-06-08,235.82,235.87,234.66,235.74
2006-06-09,235.76,236.45,235.68,236.19
2006-06-12,236.1,236.11,235.21,235.29
2006-06-13,235.3,235.59,233.76,234.14
2006-06-14,234.15,234.66,233.66,234.05
2006-06-15,234.05,234.35,233.48,233.92
2006-06-16,233.89,234.16,233.05,233.14
2006-06-19,232.97,234.06,232.51,233.41
2006-06-20,233.45,234.82,233.25,234.44
2006-06-21,234.43,235.07,233.69,234.12
2006-06-22,234.15,234.42,232.55,232.86
2006-06-23,232.83,233.91,232.67,232.86
2006-06-26,232.92,233.28,232.64,232.86
2006-06-27,232.83,233.33,232.26,232.95
2006-06-28,232.9,233.44,232.58,232.89
2006-06-29,232.87,235.02,232.63,234.71
2006-06-30,234.71,235.25,234,234.23
2006-07-03,234.49,234.97,233.57,233.97
2006-07-04,233.96,234.5,233.49,233.53
2006-07-05,233.44,234,232.58,232.79
2006-07-06,232.84,234.04,232.68,233.59
2006-07-07,233.51,235.18,233.25,234.94
2006-07-10,235.25,236.16,234.93,235.29
2006-07-11,235.24,235.8,234.65,234.89
2006-07-12,234.9,235.03,233.1,233.35
2006-07-13,233.32,233.82,232.88,232.93
2006-07-14,232.89,233,231.57,231.95
2006-07-17,231.49,231.95,231.27,231.61
2006-07-18,231.55,232.14,230.44,230.96
2006-07-19,230.93,231.3,230.12,230.69
2006-07-20,230.69,231.02,229.69,229.81
2006-07-21,229.75,231.53,229.75,230.66
2006-07-24,230.62,230.73,230.05,230.5
2006-07-25,230.45,230.68,229.92,230.28
2006-07-26,230.25,231.21,229.9,230.55
2006-07-27,230.59,231.81,230.48,231.51
2006-07-28,231.49,233.33,231.24,233.2
2006-07-31,233.19,234.03,232.7,232.97
2006-08-01,232.96,233.47,231.78,232.31
2006-08-02,232.29,233.11,232.07,232.36
2006-08-03,232.38,232.58,230.73,231.17
2006-08-04,231.18,231.46,229.92,230.88
2006-08-07,231.29,231.37,229.53,229.7
2006-08-08,229.75,230.27,229.25,229.3
2006-08-09,229.37,229.99,228.98,229.28
2006-08-10,229.27,230.65,229.04,230.38
2006-08-11,230.4,230.58,228.53,228.82
2006-08-14,228.7,228.83,228.05,228.2
2006-08-15,228.23,229.04,228.02,228.78
2006-08-16,228.78,229.12,228.34,228.85
2006-08-17,228.81,229.93,228.77,229.14
2006-08-18,229.16,230.39,228.99,229.81
2006-08-21,229.88,229.98,228.34,228.63
2006-08-22,228.59,228.83,227.69,228.15
2006-08-23,228.13,228.67,227.78,228.17
2006-08-24,228.17,228.56,227.82,228.36
2006-08-25,228.39,228.53,226.68,226.9
2006-08-28,226.91,227.05,226.35,226.58
2006-08-29,226.56,227.47,226.45,227.14
2006-08-30,227.12,227.23,225.73,225.86
2006-08-31,225.97,226.19,225.29,225.61
2006-09-01,225.64,226.5,225.41,225.92
2006-09-04,225.84,228.27,225.84,227.74
2006-09-05,227.74,229.37,227.57,228.56
2006-09-06,228.56,228.84,227.83,227.99
2006-09-07,228.03,229.9,227.43,229.24
2006-09-08,229.23,230.13,228.88,229.07
2006-09-11,229.08,229.62,227.44,227.59
2006-09-12,227.62,227.82,226.44,226.83
2006-09-13,226.82,227.54,226.54,227.38
2006-09-14,227.34,227.56,226.33,226.84
2006-09-15,226.84,227.83,226.34,227.22
2006-09-18,227.64,227.64,226.06,226.33
2006-09-19,226.34,227.71,225.88,226.92
2006-09-20,226.89,228.07,226.72,227.1
2006-09-21,227.17,228.15,226.81,227.84
2006-09-22,227.85,228.14,227.35,227.54
2006-09-25,227.65,228.07,227.09,227.66
2006-09-26,227.65,228.47,226.81,227.13
2006-09-27,227.12,227.5,226.46,226.67
2006-09-28,226.69,227.25,226.4,226.84
2006-09-29,226.83,227.44,226.29,226.33
2006-10-02,226.32,226.76,225.94,226.16
2006-10-03,226.17,226.72,225.63,225.68
2006-10-04,225.76,226.32,225.4,226.16
2006-10-05,226.15,227.44,226.05,226.8
2006-10-06,226.79,226.85,225.11,225.18
2006-10-09,225.39,225.63,224.64,225.25
2006-10-10,225.28,225.58,224.89,225.16
2006-10-11,225.19,225.52,224.96,225.19
2006-10-12,225.14,225.53,224.93,225.45
2006-10-13,225.42,225.71,224.9,225.26
2006-10-16,225.17,226.11,224.99,225.91
2006-10-17,225.93,226.58,225.51,226.51
2006-10-18,226.57,226.63,225.46,225.93
2006-10-19,225.92,226.6,225.64,226.23
2006-10-20,226.24,226.27,224.92,225.11
2006-10-23,225.04,225.37,224.62,224.69
2006-10-24,224.71,224.9,224.32,224.56
2006-10-25,224.59,225.08,224.5,224.82
2006-10-26,224.78,225.17,224.52,225.04
2006-10-27,225.02,226.62,224.42,225.89
2006-10-30,226.15,226.68,225.89,226.04
2006-10-31,226.05,227.07,225.28,226.62
2006-11-01,226.64,226.92,226.04,226.15
2006-11-02,226.13,227.07,225.91,226.05
2006-11-03,226.05,226.4,224.88,225.17
2006-11-06,225.08,225.43,224.56,224.81
2006-11-07,224.8,225.63,224.75,225.29
2006-11-08,225.19,225.62,224.98,225.16
2006-11-09,225.2,225.22,224.01,224.77
2006-11-10,224.75,225.19,224.59,225.02
2006-11-13,225,225.44,224.31,224.52
2006-11-14,224.55,226.06,224.53,225.75
2006-11-15,225.76,225.85,225.16,225.5
2006-11-16,225.51,225.73,224.96,225.1
2006-11-17,225.1,225.85,224.85,225.55
